DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
35240134001,0.0369,0.0327,0.0241,0.0067,0.0798,0.1048,,0.0558,0.0978,0.0074,1
35240134002,0.0378,0.0391,0.0176,0.0083,0.1648,0.0907,,0.0528,0.0723,0.0068,1
35240134007,0.0361,,,0.0042,,,,,,0.0008,0
35240134010,0.039,,0.0189,0.0222,,,,,,0.0042,0
35240134016,0.0354,,,0.0031,,,,,,,0
35240134022,0.0333,,,0.0009,,,,,,,0
35240134023,0.0334,,,0.0028,,,,,,0.0006,0
35240134024,0.034,,,0.0005,,,,,,,0
35240135001,0.0403,,,0.0141,,,,,,0.0054,0
35240135002,0.039,,0.0063,0.0189,,0.0677,0.0468,,0.0112,0.0021,0
35240135003,0.0352,0.0133,0.0074,0.0131,0.0292,0.0421,0.0542,,0.021,0.003,0
35240135004,0.0358,,0.0128,0.0228,,0.0629,,,0.113,0.0038,0
35240135005,0.0365,,0.0058,0.0228,,0.0895,,,0.0546,0.0041,0
35240136001,0.0374,0.019,0.0064,0.0134,0.0417,0.037,0.0476,,0.0147,0.0044,0
35240136002,0.0373,0.017,0.007,0.0138,0.0373,0.04,0.0515,,0.0233,0.0041,0
35240136003,0.0378,,0.0145,0.0124,,0.1086,0.1021,,0.0305,0.0043,0
35240136004,0.0371,0.0143,0.0083,0.0145,0.0315,0.0733,0.06,,0.0229,0.0034,0
35240136005,0.0363,,0.0107,0.0171,,0.1259,0.0762,,0.0515,0.0049,0
35240136006,0.0341,,0.0136,0.0137,,0.1445,0.0963,,0.0596,0.0048,0
35240137001,0.0401,,0.0062,0.0195,,0.1011,0.0459,,0.0328,0.0024,0
35240137002,0.042,,0.0069,0.0205,,0.1091,0.051,,0.0435,0.0029,0
35240137003,0.0412,,0.0081,0.0203,,0.1182,0.0586,,0.047,0.0039,0
35240137004,0.042,,0.0068,0.0205,,0.1098,0.05,,0.0346,0.0029,0
35240137005,0.0355,,0.0124,0.0144,,0.1714,0.0481,,0.0703,0.0055,0
35240137006,0.0322,,0.0046,0.0127,,0.2537,,,0.0247,0.0023,0
35240137007,0.0351,,0.0118,0.0154,,0.1329,0.0418,,0.0705,0.0046,0
35240138001,0.0316,,0.0054,0.0125,,0.1108,0.0408,,0.0793,0.0022,0
35240138002,0.0322,,0.0139,0.0141,,0.1029,0.0982,,0.0983,0.0018,0
35240138003,0.0309,,0.0049,0.0137,,0.1074,0.0372,,0.0793,0.0014,0
35240138004,0.0281,,0.0045,0.0123,,0.1181,0.0344,,0.0828,0.0014,0
35240138005,0.0275,,,0.012,,0.3072,,,0.0358,0.001,0
35240139001,0.0277,,,0.0105,,0.0661,,,0.0206,,0
35240139002,0.0288,,0.0045,0.0145,,0.0712,,,0.0453,0.0003,0
35240139003,0.0299,,0.0049,0.0154,,0.0807,,,0.052,0.0003,0
35240139004,0.0291,,0.005,0.0133,,0.1174,,,0.0381,0.0013,0
35240139005,0.0289,,0.0045,0.0118,,0.0948,,,0.0462,0.0008,0
35240139006,0.0295,,0.0049,0.0147,,0.0723,,,0.0481,0.0003,0
35240140001,0.0304,,0.0174,0.0119,,0.0943,0.1216,,0.0943,0.0009,0
35240140002,0.0283,,0.0063,0.0121,,0.0363,0.0468,,0.0902,,0
35240140003,0.0278,,0.0078,0.0109,,0.044,0.0567,,0.12,,0
35240140004,0.0283,,0.0044,0.0123,,0.0263,0.0339,,0.1029,,0
35240140005,0.0284,,0.0046,0.0137,,0.0538,0.0349,,0.0648,,0
35240141001,0.038,0.0153,0.0122,0.0136,0.0337,0.0671,0.0865,,0.0289,0.0075,0
35240141002,0.0321,,0.0272,0.0111,,0.1464,0.1887,,0.0657,0.0024,0
35240141003,0.038,,0.0124,0.0118,,0.096,0.088,,0.0173,0.0048,0
35240141004,0.0282,,0.0118,0.0107,,0.0649,0.0837,,0.0776,0.0006,0
35240141005,0.0293,,0.0126,0.0127,,0.0695,0.0895,,0.1654,0.0008,0
35240142001,0.0324,,0.0067,0.0119,,0.038,0.049,,0.0305,0.0019,0
35240142002,0.0266,0.0078,0.0054,0.0114,,0.0316,0.0408,,0.0502,0.0021,0
