DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
35200188003,0.0995,0.0713,0.0363,0.0074,,0.1226,,,0.031,0.0353,0
35200188004,0.1003,0.0648,0.0455,0.008,,0.1226,,,0.031,0.0411,0
35200188008,0.1069,0.0276,0.0389,0.0285,0.0072,0.135,,,0.0262,0.0603,0
35200188009,0.1025,0.0432,0.0495,0.0087,,0.1324,,,0.0335,0.0861,0
35200189001,0.0935,0.0682,0.021,0.0083,0.0257,0.2269,0.0361,0.0887,0.0125,0.0227,1
35200189002,0.1028,0.0332,0.0384,0.0097,0.0161,0.2256,,0.0549,0.0309,0.0406,1
35200190001,0.0992,0.0925,0.0262,0.0096,0.0405,0.2549,0.0421,0.0865,0.0122,0.0322,1
35200190002,0.0955,0.0937,0.0199,0.0089,0.0315,0.2325,0.0389,0.0787,0.0111,0.0265,1
35200190003,0.0967,0.0455,0.0613,0.0098,0.0232,0.3671,,0.1399,0.0317,0.0242,1
35200193001,0.0937,0.0161,0.0548,0.0114,0.0177,0.4428,0.0689,0.0796,0.0929,0.0209,1
35200193002,0.0925,0.017,0.0614,0.0139,0.0186,0.4998,0.0719,0.0635,0.0939,0.022,1
35200196001,0.0906,0.0223,0.0209,0.0112,0.0245,0.3367,0.1811,,0.0496,0.0143,0
35200196002,0.0965,0.0268,0.0429,0.0134,0.0107,0.1932,0.0548,,0.0264,0.024,0
35200196003,0.0992,0.0491,0.0583,0.0155,0.0357,0.2193,0.0664,,0.0247,0.0414,0
35200197001,0.0923,0.0146,0.0315,0.0126,,0.1632,0.038,,0.0338,0.0116,0
35200197002,0.092,0.0211,0.0367,0.0122,0.008,0.1521,0.0443,,0.0213,0.0158,0
35200197003,0.0931,0.0209,0.046,0.0127,0.0095,0.1732,0.05,,0.0189,0.0215,0
35200198001,0.0865,0.0135,0.0205,0.0104,0.0144,0.104,,,0.0263,0.0025,0
35200198002,0.0908,0.0169,0.0253,0.0109,0.0162,0.1316,,,0.0333,0.0049,0
35200198003,0.0864,0.0088,0.0231,0.0091,,0.1125,,,0.0284,0.0041,0
35200198004,0.0893,0.01,0.0246,0.0125,,0.1423,0.0364,,0.0288,0.0074,0
35200199001,0.084,0.0516,0.0652,0.0109,,0.1249,0.0356,,0.0246,0.0094,0
35200199002,0.088,0.0328,0.0413,0.0314,,0.1719,0.0392,,0.0288,0.015,0
35200199003,0.0897,0.0121,0.0275,0.0113,,0.1395,0.0356,,0.0189,0.0081,0
35200200001,0.0831,0.0079,0.0155,0.0094,,0.1968,,,0.0407,0.0028,0
35200200002,0.0885,0.0066,0.0253,0.0118,0.0225,0.1832,0.0339,0.0493,0.0156,0.0116,1
35200201001,0.0909,0.0496,0.0391,0.0419,0.0861,0.2265,,0.0737,0.0237,0.0473,1
35200201002,0.0879,0.0177,0.0306,0.0328,,0.1153,,,0.0224,0.0079,0
35200201003,0.0921,0.0273,0.0479,0.0351,,0.1548,,0.0497,0.0319,0.0135,0
35200202001,0.0866,0.0084,0.0101,0.0358,0.0315,0.1719,0.0476,,0.0196,0.0105,0
35200202002,0.0882,0.0362,0.0211,0.0371,0.0677,0.2107,0.051,,0.0637,0.0146,0
35200202003,0.0892,0.0475,0.0281,0.0386,0.0108,0.2498,0.0573,,0.0532,0.0168,0
35200203002,0.085,0.0431,0.0102,0.0369,0.0556,0.2028,0.0455,,0.0532,0.0179,0
35200203003,0.0854,0.1128,0.0335,0.0456,0.0921,0.4645,0.0356,0.052,0.1052,0.0268,1
35200203004,0.0896,0.0442,0.0317,0.0498,0.0847,0.1971,,0.0666,0.0234,0.0394,1
35200204001,0.087,0.1642,0.0351,0.0573,0.0847,0.5471,0.0366,0.0476,0.1164,0.0275,1
35200205001,0.0823,0.1632,0.0265,0.0519,0.063,0.4575,,,0.092,0.0225,0
35200205002,0.0827,0.1503,0.0301,0.057,0.0591,0.4399,,,0.0965,0.0253,0
35200205003,0.0882,0.0671,0.0287,0.0511,0.0303,0.326,0.0472,,0.0634,0.0247,0
35200206001,0.0823,0.0859,0.0254,0.0418,0.0378,0.2854,0.0476,,0.0693,0.0229,0
35200206002,0.0829,0.1105,0.0198,0.0423,0.0388,0.2867,0.0463,,0.0718,0.0194,0
35200206003,0.0869,0.0695,0.0343,0.0402,0.0461,0.3122,0.0662,,0.1277,0.0201,0
35200207001,0.0868,0.063,0.0452,0.048,0.0228,0.6441,0.0428,,0.0652,0.0228,0
35200207002,0.0874,0.0361,0.0318,0.0411,,0.2745,0.0573,,0.0628,0.0154,0
35200207003,0.0884,0.0233,0.031,0.0421,0.007,0.2658,0.06,,0.0535,0.0161,0
35200208001,0.0893,0.0313,0.0304,0.0467,0.0161,0.2543,0.0414,,0.0143,0.017,0
35200208002,0.0873,0.0162,0.0311,0.0386,0.0208,0.2061,0.0443,,0.0316,0.019,0
35200208003,0.0879,0.0361,0.0314,0.0416,,0.2699,0.0586,,0.0631,0.0161,0
35200209002,0.0851,0.0283,0.0787,0.0397,0.0373,0.1315,0.0344,,0.0369,0.0325,0
