DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
24663366002,0.3065,0.2999,0.376,0.0958,0.8344,0.0332,0.0699,0.1651,0.2088,0.0959,1
24663367001,0.3061,0.2992,0.3835,0.0955,0.8636,0.0332,0.0699,0.1651,0.2091,0.0952,1
24663368001,0.2947,0.2329,0.2957,0.0944,0.5817,0.0341,0.0714,0.1229,0.192,0.0938,1
24663368002,0.3031,0.2528,0.3328,0.1027,0.7677,0.0373,0.0764,0.1978,0.2294,0.0974,1
24663368003,0.3054,0.22,0.3081,0.0935,0.703,0.0641,0.08,0.2522,0.3047,0.0966,1
24663369001,0.2939,0.2295,0.325,0.0978,0.4836,0.0377,0.0843,0.152,0.1922,0.1182,1
24663369002,0.3002,0.2721,0.3055,0.107,0.6004,0.0956,0.0823,0.2946,0.2316,0.108,1
24663369003,0.2943,0.2253,0.2961,0.1058,0.4225,0.0396,0.089,0.2153,0.215,0.1176,1
24663369005,0.2978,0.2805,0.2962,0.1005,0.4578,0.0965,0.0868,0.3701,0.287,0.11,1
24663369006,0.3058,0.2751,0.2967,0.1033,0.4379,0.0973,0.0876,0.3803,0.2827,0.1133,1
24663369007,0.305,0.2784,0.2997,0.1033,0.4437,0.0978,0.0883,0.4043,0.3032,0.1176,1
24663370001,0.2216,,0.0155,0.1096,,,,,0.0152,0.0093,0
24663371001,0.216,,0.035,0.1064,,0.0269,,,0.0443,0.0487,0
24663372002,0.2108,,0.0179,0.1009,,,,,0.0212,0.0339,0
24663372003,0.2145,,0.0343,0.1042,,0.0265,,,0.0432,0.0435,0
24663373004,0.2178,0.0074,0.0402,0.1072,,0.0302,,,0.0757,0.0891,0
24663373005,0.2164,0.0086,0.0673,0.1072,,0.0332,,0.0486,0.1081,0.0775,0
24663373006,0.2213,0.0963,0.329,0.1384,0.0784,0.1606,,0.1095,0.4585,0.1006,1
24663373007,0.2204,0.0979,0.3349,0.1369,0.0791,0.1632,,0.1112,0.4621,0.1046,1
24663373008,0.1888,0.0624,0.1984,0.0897,0.0141,0.1345,,0.0597,0.1032,0.0388,1
24663373009,0.1905,0.0923,0.2924,0.0587,0.0738,0.1123,,0.096,0.4438,0.0834,1
24663373010,0.1682,0.0528,0.1077,0.0402,0.0202,0.0656,,0.0582,0.0815,0.0203,1
24663373011,0.2101,0.0143,0.1271,0.1081,0.0212,0.0799,,0.0686,0.1649,0.0608,1
24663374001,0.1289,0.0413,0.3006,0.0492,0.3188,0.3251,,0.0693,0.0757,0.0533,1
24663375001,0.1281,0.0513,0.3556,0.0439,0.3423,0.4174,,0.0592,0.1131,0.0418,1
24663375004,0.1282,0.0927,0.2809,0.0487,0.3905,0.3109,,0.07,0.1105,0.0547,1
24663375005,0.1306,0.0709,0.2652,0.0509,0.31,0.2106,,0.0876,0.0448,0.0751,1
24663375006,0.1102,0.0503,0.3436,0.0323,0.2582,0.1997,,0.1168,0.0496,0.0757,2
24663375007,0.1221,0.0634,0.2671,0.0398,0.3732,0.364,,0.0587,0.1409,0.04,1
24663376001,0.1241,0.0748,0.2844,0.0411,0.4143,0.3901,,0.0607,0.1455,0.0437,1
24663376002,0.1223,0.0581,0.2745,0.0332,0.4886,0.356,,0.0528,0.1005,0.0383,1
24663376003,0.1273,0.0859,0.2723,0.0424,0.4842,0.2714,,0.0714,0.0566,0.0666,1
24663376004,0.1254,0.1139,0.2211,0.0395,0.3367,0.2119,,0.0602,0.0532,0.0411,1
24663377001,0.1188,0.0636,0.2916,0.0325,0.485,0.2987,,0.0562,0.0672,0.0453,1
24663377002,0.1216,0.0655,0.2479,0.0342,0.4565,0.337,,0.048,0.0655,0.0447,1
24663377003,0.121,0.0656,0.2456,0.0337,0.4521,0.337,,0.048,0.0655,0.0447,1
24663378001,0.123,0.0388,0.3099,0.0404,0.227,0.4148,,,0.0996,0.0284,0
24663378002,0.1264,0.0513,0.2932,0.0421,0.2539,0.5397,,,0.0992,0.0282,0
24663378003,0.1238,0.0524,0.2958,0.0398,0.2514,0.5296,,,0.0884,0.0286,0
24663378004,0.1195,0.0586,0.2922,0.0236,0.298,0.5418,,,0.0879,0.0302,0
24663378005,0.1168,0.0696,0.247,0.0305,0.3441,0.3797,,,0.0878,0.037,0
24663378006,0.1211,0.0593,0.3023,0.0317,0.3151,0.4616,,,0.1046,0.0353,0
24663378007,0.1275,0.05,0.335,0.0417,0.3351,0.8798,,0.0501,0.11,0.0339,1
24663378008,,,,,,,,,,,1
24663379001,0.1207,0.052,0.3444,0.0317,0.2294,0.4419,,,0.095,0.029,0
24663379002,0.1231,0.0465,0.3401,0.0332,0.2595,0.4676,,,0.1076,0.0328,0
24663380001,0.1226,0.0512,0.3477,0.0407,0.2559,0.4303,,0.0501,0.1595,0.0286,1
24663380002,0.125,0.0519,0.3559,0.0423,0.252,0.4686,,0.0486,0.1489,0.0278,1
24663380003,0.1243,0.0533,0.3412,0.0409,0.2635,0.6417,,,0.1049,0.0242,0
