DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
47150313122,,,,,,,,,,,0
47150313123,,,,,,,,,,,0
47150313124,,,,,,,,,,,0
47150313125,,,,,,,,,,,0
47150313126,,,,,,,,,,,0
47150313127,,,,,,,,,,,0
47150313128,,,,,,,,,,,0
47150313129,0.0,,,,,,,,,,0
47150313130,,,,,,,,,,,0
47150313131,,,,,,,,,,,0
47150313132,,,,,,,,,,,0
47150313133,,,,,,,,,,,0
47150313134,,,,,,,,,,,0
47150313135,,,,,,,,,,,0
47150313136,,,,,,,,,,,0
47150313137,,,,,,,,,,,0
47150313138,,,,,,,,,,,0
47150313139,0.0001,,,,,,,,,,0
47150313140,0.0001,,,,,,,,,,0
47150313141,0.0002,,,,,,,,,,0
47150313142,0.0002,,,,,,,,,,0
47150313143,,,,,,,,,,,0
47150313144,,,,,,,,,,,0
