DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
46050062003,,,,,,,,,,,0
46050062004,0.0,,,,,,,,,,0
46050062005,0.0,,,,,,,,,,0
46050062006,0.0,,,,,,,,,,0
46050062007,0.0,,,,,,,,,,0
46050062008,0.0,,,,,,,,,,0
46050062009,,,,,,,,,,,0
46050062010,0.0,,,,,,,,,,0
46050062011,0.0,,,,,,,,,,0
46050062012,0.0001,,,,,,,,,,0
46050062013,0.0004,,,,,,,,,,0
46050062014,0.0003,,,,,,,,,,0
46050062015,0.0004,,,,,,,,,,0
46050062016,0.0004,,,,,,,,,,0
46050062017,0.0004,,,,,,,,,,0
46050062018,0.0004,,,,,,,,,,0
46050062019,0.0003,,,,,,,,,,0
46050062020,0.0003,,,,,,,,,,0
46050062021,0.0003,,,,,,,,,,0
46050062022,0.0004,,,,,,,,,,0
46050062023,0.0004,,,,,,,,,,0
46050062024,0.0005,,,,,,,,,,0
46050062025,0.0013,,,,,,,,,,0
46050062026,0.0013,,,,,,,,,,0
46050062027,0.0004,,,,,,,,,,0
46050062028,0.0002,,,,,,,,,,0
46050062029,0.0003,,,,,,,,,,0
46050062031,0.0003,,,,,,,,,,0
46050062032,0.0012,,,,,,,,0.0133,,0
46050062033,0.003,,,,,,,,0.0105,,0
46050062034,0.0001,,,,,,,,,,0
46050062035,,,,,,,,,,,0
46050062036,,,,,,,,,,,0
46050062037,,,,,,,,,,,0
46050062038,,,,,,,,,,,0
46050062039,0.0,,,,,,,,,,0
46050062040,0.0,,,,,,,,,,0
46050062041,0.0,,,,,,,,,,0
46050062042,,,,,,,,,,,0
46050062043,,,,,,,,,,,0
46050062044,,,,,,,,,,,0
46050062045,,,,,,,,,,,0
46050062046,,,,,,,,,,,0
46050062047,,,,,,,,,,,0
46050062048,0.0001,,,,,,,,,,0
46050062049,0.0014,,,,,,,,,,0
46050069001,,,,,,,,,,,0
46050069002,,,,,,,,,,,0
46050069003,,,,,,,,,,,0
