DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
24660671001,0.1954,0.091,0.8128,0.1188,0.6263,0.327,0.2034,0.1325,0.0489,0.0379,2
24660672001,0.1959,0.091,0.8141,0.1187,0.6263,0.327,0.2034,0.1325,0.0489,0.038,2
24660673001,0.1951,0.0817,0.7837,0.1131,0.5002,0.3407,0.2462,0.1297,0.0569,0.0345,2
24660676005,0.2117,0.0925,0.5317,0.1487,0.2646,0.2358,0.1153,0.1883,0.1241,0.061,2
24660676006,0.166,0.0679,0.6657,0.0792,0.4579,0.1981,0.1329,0.1107,0.0826,0.0266,1
24660676008,0.1844,0.0459,0.4186,0.0858,0.1856,0.1399,0.0927,,0.1134,0.0332,0
24660676009,0.1935,0.0074,0.252,0.0931,0.0158,0.084,0.0349,0.0592,0.086,0.0184,1
24660677001,0.2032,0.0648,0.6674,0.1385,0.3525,0.2534,0.1569,0.0898,0.0589,0.0248,1
24660677002,0.2018,0.1027,0.7303,0.163,0.4737,0.5515,0.4585,0.1016,0.024,0.0314,1
24660678001,0.1826,0.1229,0.7571,0.0992,0.5399,0.3746,0.194,0.147,0.0456,0.0393,2
24660679001,0.1822,0.1164,0.7555,0.0993,0.537,0.3746,0.194,0.1474,0.0456,0.0392,2
24660680001,0.189,0.168,0.7611,0.1319,0.5363,0.392,0.1613,0.1899,0.0366,0.0437,2
24660681001,0.224,0.2365,0.7582,0.4216,0.6313,0.688,0.1539,0.1859,0.0486,0.0547,2
24660681002,0.2107,0.2312,0.7798,0.1644,0.4494,0.3729,0.1316,0.207,0.032,0.0578,2
24660681003,0.2003,0.1896,0.829,0.1326,0.7025,0.3789,0.1537,0.1912,0.0373,0.049,2
24660682001,0.2113,0.226,0.8554,0.1563,0.5892,0.332,0.154,0.1886,0.0277,0.0562,2
24660683001,0.1962,0.231,0.89,0.129,0.5381,0.3073,0.1356,0.193,0.0247,0.0495,2
24660684001,0.197,0.2405,0.9622,0.1333,0.4971,0.2954,0.1299,0.2012,0.0241,0.0468,2
24660685004,0.1968,0.2411,0.9625,0.1334,0.4998,0.2968,0.131,0.2012,0.0243,0.0467,2
24660685005,0.2063,0.2257,0.8224,0.1397,0.4415,0.2862,0.1178,0.2118,0.0237,0.0468,2
24660686001,0.2043,0.1728,0.7202,0.1491,0.3581,0.249,0.104,0.1457,0.0236,0.0324,2
24660687004,0.2147,0.1695,0.9345,0.1397,0.4397,0.2934,0.149,0.1754,0.0343,0.0444,2
24660688001,0.1994,0.3033,0.7952,0.1404,0.351,0.2972,0.0901,0.1797,0.0122,0.0451,2
24660689001,0.2139,0.2091,0.7667,0.1613,0.449,0.355,0.0827,0.1937,0.035,0.0466,2
24660690001,0.2132,0.2089,0.7667,0.1608,0.4456,0.3487,0.0827,0.193,0.0348,0.0465,2
24660690002,0.1994,0.1926,0.719,0.1435,0.2877,0.322,0.0771,0.212,0.0679,0.052,2
24660691001,0.2198,0.3347,0.5717,0.1757,0.2479,0.2882,0.0356,0.2776,0.1125,0.077,2
24660691004,0.2159,0.1486,0.5574,0.1668,0.2459,0.2527,0.0364,0.2038,0.1002,0.0468,2
24660691005,0.2153,0.1275,0.4789,0.1605,0.2169,0.1943,,0.188,0.1159,0.0507,2
24660691006,0.2279,0.1489,0.5083,0.3495,0.1799,0.2646,,0.5902,0.1231,0.0708,2
24660692001,0.219,0.2204,0.5875,0.1652,0.2798,0.6102,0.0738,0.2484,0.0995,0.0731,2
24660692002,0.221,0.3347,0.5705,0.1794,0.246,0.2882,0.0356,0.2776,0.1125,0.077,2
24660693001,0.2074,0.2629,0.6073,0.1487,0.2727,0.3853,0.0792,0.2325,0.0796,0.0692,2
24660694001,0.2193,0.2298,0.57,0.1785,0.1918,0.2713,,0.1982,0.1302,0.0831,2
24660695002,0.2234,0.1439,0.4733,0.187,0.1347,0.2164,,0.096,0.0869,0.0667,1
24660696003,0.2287,0.1876,0.496,0.1848,0.3339,0.3123,,0.1662,0.151,0.1038,2
24660696004,0.237,0.2267,0.5578,0.1884,0.243,0.4127,,0.338,0.1448,0.1324,2
24660697004,0.2136,0.06,0.3134,0.1439,0.0748,0.2018,,0.0778,0.0845,0.0894,1
24660697006,0.2232,0.1088,0.3926,0.1687,0.16,0.187,,0.113,0.1304,0.0976,2
24660697007,0.2081,0.0911,0.3794,0.131,0.1317,0.1878,,0.1229,0.1505,0.0838,2
24660698005,0.222,0.1465,0.4965,0.1627,0.1838,0.3693,,0.2045,0.169,0.1012,2
24660699002,0.2198,0.1071,0.4305,0.1464,0.1403,0.2266,,0.1346,0.3268,0.0997,2
24660699003,0.236,0.1837,0.5436,0.1748,0.2087,0.5232,,0.2869,0.1883,0.1229,2
24660699004,0.2288,0.1458,0.481,0.1553,0.1392,0.2474,,0.1662,0.2564,0.1035,2
24660699005,0.2221,0.0978,0.472,0.1498,0.1491,0.2531,,0.1457,0.3206,0.1016,2
24660699006,0.2189,0.098,0.4669,0.145,0.154,0.2274,,0.1346,0.3066,0.1115,2
24660700001,0.2254,0.1279,0.3097,0.154,0.1113,0.1322,,0.1001,0.3258,0.123,1
24660700002,0.2153,0.1202,0.3156,0.1373,0.0759,0.1496,,0.0947,0.4072,0.1046,1
24660700003,0.2208,0.1249,0.3218,0.1506,0.0814,0.164,,0.1031,0.3822,0.1191,1
