DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
35590095009,0.0027,0.0127,0.0068,0.006,,0.0384,,0.0641,,,0
35590095010,0.0032,0.0111,0.0077,0.0072,,0.073,,0.0887,,,0
35590095011,0.0034,0.0096,0.0086,0.0076,,0.0715,,0.1001,,,0
35590095012,0.0023,0.0072,,0.0049,,0.0274,,,,,0
35590096002,0.0018,,,0.0002,,,,,,,0
35590096003,0.002,0.0071,,0.0003,,,,,0.0123,,0
35590096004,0.0022,0.0076,,0.0045,,,,,,,0
35590096005,0.0018,,,0.0003,,,,,0.0103,,0
35590096007,0.0019,,,0.0003,,,,,0.0101,,0
35590096009,0.0017,,,0.0002,,,,,,,0
35590096010,0.0017,,,0.0002,,,,,,,0
35590096012,0.0032,0.0065,0.0105,0.0076,,0.0931,,0.07,,,0
35590096013,0.0032,0.0085,0.0103,0.0075,,0.1413,,0.0922,,,0
35590096014,0.0034,0.0096,0.0114,0.0077,,0.1271,,0.1001,,,0
35590096015,0.0018,,,0.0002,,,,,,,0
35590096016,0.0016,,,0.0002,,,,,,,0
35590099002,0.0026,,,0.0018,,,,,,,0
35590099003,0.0033,,0.0045,0.0067,,,,,,,0
35590099004,0.003,,,0.0062,,,,,,,0
35590099005,0.003,,,0.0061,,,,,,,0
35590099006,0.0035,,0.0051,0.0073,,0.0276,,,,,0
35590099007,0.0029,,,0.0057,,,,,,,0
35590099008,0.0037,,0.0051,0.0072,,0.0274,,,,,0
35590099009,0.0035,,,0.006,,,,,,,0
35590099010,0.0014,,,,,,,,,,0
