DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
35160182025,0.0003,,,0.0,,,,,,,0
35160182026,0.0002,,,,,,,,,,0
35160182027,0.0002,,,,,,,,,,0
35160182028,0.0002,,,,,,,,,,0
35160182029,0.0003,,,0.0,,,,,,,0
35160182030,0.0003,,,0.0,,,,,,,0
35160182031,0.0003,,,,,,,,,,0
35160182032,0.0002,,,,,,,,,,0
35160182033,0.0002,,,,,,,,,,0
35160182034,0.0002,,,,,,,,,,0
35160182035,0.0002,,,,,,,,,,0
35160182036,0.0003,,,0.0,,,,,,,0
35160183003,0.0001,,,,,,,,,,0
35160183004,0.0002,,,,,,,,,,0
35160183005,0.0002,,,,,,,,,,0
35160183008,0.0002,,,0.0003,,,,,,,0
35160183011,0.0003,,,0.0001,,,,,,,0
35160183012,0.0004,,,0.0001,,,,,,,0
35160183013,0.0003,,,0.0,,,,,,,0
35160183014,0.0003,,,0.0001,,,,,,,0
35160183015,0.0004,,,0.0,,,,,,,0
35160183016,0.0004,,,0.0,,,,,,,0
35160183017,0.0001,,,,,,,,,,0
35160183018,0.0001,,,,,,,,,,0
35160183019,0.0002,,,,,,,,,,0
35160183020,0.0002,,,0.0001,,,,,,,0
35160183021,0.0002,,,0.0,,,,,,,0
35160183024,0.0004,,,0.0001,,,,,,,0
35160183025,0.0001,,,,,,,,,,0
35160183026,0.0003,,,0.0001,,,,,,,0
35160183027,0.0003,,,0.0,,,,,,,0
35160184001,0.0007,,,,,,,,,,0
35160184002,0.0007,,,,,,,,,,0
35160184003,0.0006,,,0.0,,,,,,,0
35160184004,0.0005,,,,,,,,,,0
35160184007,0.0004,,,,,,,,,,0
35160184008,0.0003,,,,,,,,,,0
35160184009,0.0004,,,,,,,,,,0
35160184011,0.0005,,,,,,,,,,0
35160184012,0.0004,,,,,,,,,,0
35160184013,0.0005,,,,,,,,,,0
35160184014,0.0002,,,,,,,,,,0
35160184015,0.0004,,,,,,,,,,0
35160185001,0.0002,,,,,,,,,,0
35160185002,0.0002,,,,,,,,,,0
35160185003,0.0001,,,,,,,,,,0
35160185005,0.0003,,,,,,,,,,0
35160185006,0.0004,,,,,,,,,,0
35160185007,0.0002,,,,,,,,,,0
