DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
48110752011,0.0861,0.0164,0.0725,0.0069,0.0082,0.0665,0.1115,0.0582,0.0806,0.0156,1
48110753001,0.0868,0.0063,0.0704,0.0065,0.0488,0.1901,0.2197,,0.0487,0.0186,0
48110753002,0.0833,0.0102,0.0645,0.0056,0.0372,0.0776,0.1059,0.047,0.1143,0.0185,1
48110753003,0.0833,0.0117,0.0673,0.0056,0.0385,0.0794,0.109,0.0497,0.1499,0.0215,1
48110753007,0.0846,0.0131,0.0588,0.0063,0.027,0.0863,0.102,0.0466,0.0672,0.0168,1
48110753008,0.0852,0.0143,0.07,0.0057,0.0258,0.0832,0.0972,0.0483,0.0699,0.0165,1
48110753009,0.0861,0.023,0.0685,0.0058,0.0268,0.0989,0.0969,,0.0779,0.0165,0
48110754001,0.0828,0.0074,0.079,0.0054,0.0775,0.2032,0.2483,,0.0679,0.0184,0
48110754002,0.0785,0.0072,0.0962,0.0043,0.051,0.3066,0.3897,,0.0749,0.0155,0
48110754003,0.0804,0.0217,0.0587,0.0053,0.0177,0.1306,0.1168,,0.0388,0.0166,0
48110754005,0.0767,0.0088,0.0533,0.0029,0.0086,0.1553,0.188,,0.0147,0.0112,0
48110754006,0.0748,0.0074,0.0404,0.003,0.0099,0.1105,0.1008,,0.0123,0.0099,0
48110754007,0.0742,0.0072,0.0394,0.0028,0.0095,0.1073,0.0978,,0.0119,0.0086,0
48110755001,0.0831,0.0078,0.082,0.0057,0.0464,0.2289,0.3357,,0.0621,0.0233,0
48110755002,0.0805,0.0119,0.0723,0.0051,0.0141,0.2091,0.2764,,0.0516,0.0183,0
48110755004,0.0794,0.0096,0.0546,0.003,0.0074,0.1485,0.1811,,0.0229,0.0121,0
48110756001,0.0828,0.015,0.0845,0.0066,0.0477,0.1565,0.2391,,0.0697,0.016,0
48110756002,0.0792,0.0068,0.0681,0.0052,0.0287,0.1446,0.2254,,0.0611,0.0115,0
48110756003,0.0782,0.0076,0.0579,0.0048,0.0239,0.1404,0.1958,,0.0628,0.0122,0
48110756004,0.0788,0.0079,0.0606,0.005,0.0391,0.1558,0.2261,,0.1349,0.0147,0
48110756005,0.0781,0.009,0.0501,0.0051,0.0152,0.1327,0.2305,,0.0979,0.0159,0
48110757001,0.0792,0.0337,0.0748,0.0042,0.0253,0.1472,0.2479,,0.0761,0.0151,0
48110757002,0.0755,0.0131,0.0443,0.0033,0.0191,0.1143,0.2052,,0.0533,0.0102,0
48110758001,0.0773,0.0097,0.0437,0.0042,0.0746,0.2813,0.5011,,0.1341,0.0112,0
48110758002,0.0766,0.0119,0.0444,0.0039,0.0506,0.2126,0.3955,,0.1094,0.0114,0
48110758003,0.0767,0.01,0.0426,0.004,0.0308,0.1608,0.2925,,0.0863,0.0103,0
48110758004,0.0724,0.0126,0.0444,0.0032,0.0315,0.1472,0.3178,,0.0947,0.0121,0
48110758005,0.0779,0.0115,0.0491,0.0046,0.0842,0.3042,0.5575,,0.1479,0.0128,0
48110759001,0.0694,0.015,0.023,0.0036,0.0467,0.0798,0.2522,0.0516,0.1748,0.0103,1
48110759003,0.0725,0.0164,0.0264,0.0028,0.0189,0.0528,0.1726,,0.0689,0.0088,0
48110759004,0.0702,0.0153,0.0415,0.0034,0.0228,0.0934,0.291,,0.2108,0.0109,0
48110759005,0.0741,0.0275,0.0238,0.0041,0.064,0.0743,0.235,0.0553,0.1091,0.0205,1
48110759006,0.0693,0.0225,0.0392,0.0032,0.0504,0.0865,0.2654,,0.1479,0.0104,0
48110760001,0.077,0.0152,0.0265,0.0044,0.0146,0.1027,0.2645,0.0493,0.1004,0.0165,1
48110760002,0.0758,0.0157,0.0294,0.0043,0.0487,0.0929,0.2874,0.0572,0.1188,0.0195,1
48110760003,0.0776,0.0072,0.0592,0.0043,0.0337,0.1384,0.5247,,0.1737,0.0128,0
48110760004,0.0764,0.0083,0.031,0.0044,0.0194,0.1226,0.2953,0.0493,0.1182,0.0158,1
48110760005,0.0781,0.0103,0.0474,0.005,0.0257,0.1939,0.3974,,0.1353,0.0176,0
48110765001,0.0669,0.0096,0.0739,0.0055,0.0315,0.1084,0.1408,0.19,0.1122,0.0225,1
48110765002,0.067,0.0103,0.0614,0.0058,0.0354,0.093,0.1294,0.2017,0.0836,0.0238,1
48110765003,0.0671,0.0146,0.0748,0.0049,0.0535,0.1357,0.1292,0.1565,0.0552,0.0267,1
48110765004,0.0696,0.0241,0.0586,0.0069,0.1245,0.0327,0.1015,0.3105,0.0946,0.0272,1
48110765006,0.0692,0.0105,0.0699,0.0073,0.0363,0.0957,0.1351,0.241,0.1597,0.0245,1
48110765007,0.0695,0.0089,0.0699,0.0083,0.0283,0.0465,0.1037,0.2489,0.1762,0.0239,1
48110765008,0.0659,0.0119,0.0617,0.0064,0.0457,0.0928,0.131,0.2282,0.0762,0.028,1
48110765009,0.0671,0.0126,0.0615,0.0082,0.0489,0.0373,0.0992,0.287,0.1921,0.0257,1
48110767002,0.0626,,0.0392,0.0048,,0.1176,0.1516,0.1148,0.1696,0.0113,0
48110767003,0.0607,,0.053,0.0046,,0.1483,0.1911,0.1206,0.1743,0.0137,0
48110767004,0.0673,,0.0312,0.0059,,0.0887,0.1143,0.1252,0.0909,0.0081,0
