DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
48080128003,0.027,,0.0854,0.0037,0.0834,0.0903,0.0755,0.0545,0.0323,0.0034,0
48080128004,0.0269,,0.0662,0.0029,0.1274,0.0872,0.0719,0.0493,0.0317,0.0027,0
48080128006,0.0276,0.0068,0.028,0.0054,0.0329,,,,0.0102,0.0099,0
48080128007,0.0296,,0.0411,0.0069,0.0745,0.0284,0.0366,,0.0115,0.0213,0
48080128008,0.0301,0.008,0.0271,0.0068,0.0248,,,,,0.0086,0
48080128009,0.0302,0.0076,0.0486,0.0062,0.0593,0.0293,0.0377,,0.0122,0.009,0
48080135002,0.026,0.014,0.0426,0.0161,0.0233,0.1432,0.0689,,0.1089,0.0046,0
48080135003,0.025,,0.0358,0.0149,,0.1551,0.1349,,0.085,0.0035,0
48080135004,0.0237,,0.0292,0.0129,,0.1257,0.117,,0.0514,0.0032,0
48080135005,0.025,,0.0267,0.0136,,0.1433,0.1515,,0.0434,0.0047,0
48080135008,0.0056,,0.0048,0.0002,,0.04,0.1047,,0.0101,0.0019,0
48080135009,0.0247,0.0184,0.0344,0.0156,,0.0999,0.0443,,0.0553,0.0021,0
48080135011,0.0259,0.0284,0.0429,0.0174,0.0221,0.1084,0.0404,,0.1169,0.005,0
48080135012,0.024,0.0361,0.0357,0.0152,,0.0576,,,0.0331,0.0043,0
48080135015,0.0205,0.016,0.0187,0.0028,,0.028,0.0767,,0.0109,0.0016,0
48080135016,0.0191,0.016,0.0187,0.0025,,,0.0344,,0.0109,0.0013,0
48080135017,0.0204,0.0173,0.0198,0.0031,,0.0284,0.0775,,0.0116,0.002,0
48080135020,0.0231,0.0542,0.0569,0.0146,,0.0267,,,0.0147,0.0019,0
48080135021,0.024,0.0807,0.038,0.0154,,0.0297,,,0.0299,0.0033,0
48080135023,0.0204,0.0178,0.021,0.0033,,0.0304,0.0818,,0.0133,0.0022,0
48080135025,0.0277,,,0.0099,,0.0514,0.1665,,0.013,0.0129,0
48080135026,0.027,,0.0045,0.0088,,0.0861,0.2008,,0.0149,0.0137,0
48080135027,0.0238,0.0183,0.0316,0.0151,,0.0883,0.0711,,0.0458,0.0023,0
48080135028,0.0216,0.0211,0.0226,0.0113,,,,,0.0137,0.0017,0
48080135029,0.0206,0.0241,,0.0035,,,,,,0.0069,0
48080135030,0.0202,,,0.0022,,,,,,0.0006,0
48080135031,0.0215,0.0066,0.0055,0.0039,,0.0338,0.0937,,,0.0061,0
48080135032,0.022,,0.0054,0.0043,,0.0356,0.0992,,,0.0051,0
48080135033,0.0203,,0.0044,0.003,,0.0293,0.0927,,,0.002,0
48080135034,0.0228,,0.006,0.0054,,0.0392,0.1106,,,0.0062,0
48080135035,0.0208,,0.0048,0.0032,,0.0311,0.0902,,,0.0028,0
48080135036,0.0268,,0.0231,0.0161,,0.1704,0.1996,,0.0386,0.0099,0
48080135037,0.0263,,,0.0131,,0.0445,0.2916,,0.0112,0.0069,0
48080136001,0.0262,0.0066,0.0265,0.0157,0.0221,0.2049,0.1966,,0.0901,0.0042,0
48080136002,0.029,0.0102,0.0325,0.0194,0.0337,0.2896,0.2507,,0.1205,0.0098,0
48080136003,0.024,,0.0273,0.0126,,0.1263,0.1229,,0.0497,0.003,0
48080136004,0.0235,,0.0285,0.0126,,0.1274,0.1213,,0.051,0.0032,0
48080136005,0.0255,,0.0255,0.0149,,0.1485,0.1457,,0.0474,0.0044,0
48080136006,0.0244,,0.0244,0.0142,,0.1404,0.1354,,0.0445,0.0029,0
48080137001,0.0287,0.0181,0.0497,0.0204,0.0348,0.1436,0.0451,,0.0957,0.0068,0
48080137002,0.03,0.0219,0.0625,0.0225,0.0494,0.1853,0.05,,0.1183,0.0068,0
48080137003,0.0276,0.0096,0.0998,0.0181,0.0317,0.1654,0.0531,,0.1474,0.0046,0
48080137004,0.028,0.0167,0.0949,0.0183,0.0317,0.1763,0.0671,,0.2241,0.0058,0
48080137005,0.0256,0.016,0.1056,0.0147,0.0299,0.1549,0.0638,,0.1506,0.0052,0
48080137006,0.028,0.0102,0.0698,0.0184,0.0337,0.176,0.056,,0.19,0.0053,0
48080138001,0.0398,0.0367,0.0525,0.0344,0.0506,0.1885,0.0472,,0.0622,0.0204,0
48080138002,0.0377,0.0382,0.0661,0.0314,0.0665,0.2469,0.052,,0.1001,0.0146,0
48080138003,0.0415,0.0445,0.0477,0.0359,0.0609,0.1884,0.0451,,0.0823,0.0135,0
48080138004,0.0407,0.0419,0.0447,0.035,0.0567,0.1773,0.0439,,0.0782,0.012,0
