DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
13010068011,0.0109,,0.0431,0.0006,0.0414,0.0879,0.0622,,0.0807,0.0184,0
13010068012,0.01,,0.0217,0.0005,0.0324,0.0612,0.0443,,0.0358,0.008,0
13010068013,0.0094,,0.0219,0.0005,0.0311,0.075,0.0554,,0.0585,0.0126,0
13010069001,0.0118,,0.0539,0.0009,0.0287,0.1216,0.0895,,0.0461,0.0228,0
13010069002,0.0105,,0.0461,0.0008,0.0279,0.1662,0.1276,,0.0765,0.0196,0
13010069003,0.0103,,0.0438,0.0007,0.0286,0.1298,0.0963,,0.0617,0.0206,0
13010069004,0.0101,,0.0375,0.0007,0.0118,0.1395,0.1134,,0.0655,0.014,0
13010069005,0.0101,,0.0376,0.0007,0.0262,0.1321,0.1063,,0.0647,0.0136,0
13010070001,0.0125,,0.0442,0.0009,0.046,0.0803,0.0567,,0.0271,0.0149,0
13010070002,0.0122,,0.044,0.0009,0.0559,0.0875,0.0622,,0.0303,0.0156,0
13010070003,0.0121,,0.0481,0.0008,0.0506,0.0961,0.0689,,0.0454,0.0204,0
13010070004,0.0126,,0.0497,0.0007,0.0504,0.082,0.0579,,0.0385,0.0155,0
13010070005,0.0121,,0.046,0.0008,0.0408,0.1016,0.0729,,0.0559,0.0207,0
13010070006,0.0123,,0.052,0.0009,0.0303,0.1024,0.0739,,0.0426,0.019,0
13010070007,0.0129,,0.065,0.001,0.027,0.0866,0.0573,,0.0361,0.0168,0
13010071001,0.0135,,0.0374,0.0025,0.037,0.0616,0.0392,,0.0272,0.0151,0
13010071002,0.0134,,0.0394,0.0021,0.0406,0.0649,0.0414,,0.026,0.0137,0
13010071003,0.013,,0.0392,0.0021,0.0523,0.065,0.0451,,0.0275,0.0135,0
13010071004,0.0127,,0.0392,0.002,0.0662,0.0696,0.0485,,0.0283,0.0134,0
13010071005,0.0129,,0.0463,0.0012,0.0391,0.0745,0.052,,0.0253,0.0151,0
13010071007,0.0127,,0.0374,0.0021,0.0285,0.0654,0.0418,,0.0112,0.0106,0
13010071008,0.0135,,0.0654,0.0013,0.0277,0.0834,0.0531,,0.0364,0.0202,0
13010072001,0.0121,,0.0261,0.0019,0.1567,0.064,0.0443,,0.0268,0.0102,0
13010072002,0.0121,,0.0256,0.0019,0.1564,0.0635,0.0439,,0.0267,0.0097,0
13010072003,0.012,,0.0312,0.0019,0.0688,0.0696,0.0485,,0.0285,0.0131,0
13010072004,0.0121,,0.0384,0.0009,0.0693,0.0757,0.0531,,0.0204,0.0162,0
13010072005,0.0124,,0.041,0.0009,0.0737,0.0807,0.0567,,0.0337,0.0196,0
13010072006,0.0125,,0.0361,0.0012,0.0904,0.0745,0.052,,0.0301,0.0147,0
13010073001,0.0107,,0.0147,0.0005,0.0197,,,,0.0167,0.0027,0
13010073004,0.0127,,0.0224,0.0024,0.1066,0.0592,0.0408,,0.0276,0.0081,0
13010073006,0.0116,,0.0477,0.0009,0.0592,0.0601,0.0414,,0.0222,0.0105,0
13010073008,0.0114,,0.0831,0.0008,0.0667,0.0696,0.0485,,0.0371,0.0159,0
13010073009,0.0112,,0.0427,0.0007,0.0999,0.0706,0.0531,,0.0455,0.0187,0
13010073010,0.0093,,0.0182,0.0005,0.0124,0.0672,0.049,,0.0411,0.0082,0
13010073015,0.011,,0.0095,0.0005,,,,,0.0197,0.0006,0
13010073018,0.012,,0.012,0.0017,0.0172,,,,0.0506,0.0018,0
13010073019,0.0117,,0.061,0.0011,0.076,0.0656,0.0455,,0.0244,0.0138,0
13010073020,0.0114,,0.0465,0.0009,0.0636,0.0632,0.0436,,0.0313,0.0118,0
13010074003,0.0099,,0.0204,0.0005,0.0361,0.0316,0.0408,,0.0204,0.005,0
13010074004,0.0104,,0.0251,0.0005,0.0448,0.0329,0.0425,,0.0303,0.0079,0
13010074005,0.0102,,0.0217,0.0005,0.038,0.0309,0.0398,,0.0244,0.0061,0
13010074006,0.0105,,0.0225,0.0005,0.0383,0.0617,0.0447,,0.0371,0.0091,0
13010074012,0.0114,,0.0308,0.0008,0.0616,0.0344,0.0443,,0.0244,0.0088,0
13010074013,0.0109,,0.0329,0.0006,0.0578,0.0726,0.0554,,0.0721,0.0135,0
13010074014,0.0106,,0.0259,0.0006,0.0448,0.0658,0.0481,,0.0631,0.0109,0
13010075001,0.006,,0.0222,0.0002,0.0359,,,,0.0213,0.0072,0
13010075007,0.0134,,0.0332,0.003,0.0399,0.0282,0.0364,,0.0277,0.0097,0
13010075008,0.0131,,0.0291,0.0024,0.0496,0.0574,0.0395,,0.0277,0.0099,0
13010075009,0.0125,,0.0249,0.002,0.0618,0.061,0.0421,,0.0276,0.0097,0
