DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
48112369025,0.0011,,,,,,,,,,0
48112369026,0.0004,,,,,,,,,,0
48112369027,0.0007,,,,,,,,,,0
48112369028,0.0028,,,,,,,,,,0
48112369029,0.0035,,,,,,,,,,0
48112369030,0.0,,,,,,,,,,0
48112369031,0.0002,,,,,,,,,,0
48112426001,0.0016,,,,,,,,,,0
48112426002,0.0027,,,,,,,,,,0
48112426003,0.0039,,,0.0,,,,,,,0
48112426004,0.0048,,,,,,,,,,0
48112426005,0.0005,,,,,,,,,,0
48112426006,0.001,,,,,,,,,,0
48112426007,0.001,,,,,,,,,,0
48112426008,0.0015,,,,,,,,,,0
48112426009,0.0006,,,,,,,,,,0
48112426010,0.0001,,,,,,,,,,0
48112426011,0.0001,,,,,,,,,,0
48112426012,0.0001,,,,,,,,,,0
48112426013,0.0008,,,,,,,,,,0
48112426014,0.0002,,,,,,,,,,0
48112426015,0.0005,,,,,,,,,,0
48112426016,0.0013,,,,,,,,,,0
48112426017,0.0018,,,,,,,,,,0
48112426018,0.0003,,,,,,,,,,0
48112426019,0.0009,,,,,,,,,,0
48112426020,0.0008,,,,,,,,,,0
48112426021,0.001,,,,,,,,,,0
48112426022,0.0006,,,,,,,,,,0
48112426023,0.0021,,,,,,,,,,0
48112426024,0.0003,,,,,,,,,,0
48112426025,0.0005,,,,,,,,,,0
48112426026,0.0062,,,,,,,,,0.0003,0
48112426027,0.008,,,0.0,,,,,,0.0002,0
48112426028,0.0023,,,,,,,,,,0
48112426029,0.0071,,,,,,,,,,0
48112426030,0.0001,,,,,,,,,,0
