DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
48112052001,0.0008,0.007,,,0.0154,,,0.0769,0.0259,,0
48112052002,0.001,0.0131,,,0.0457,0.0321,0.0414,0.2311,0.0517,,0
48112052007,0.0009,0.0115,,,0.0457,0.0302,0.0389,0.2311,0.0346,,0
48112052008,0.0012,0.017,,,0.1091,0.0353,0.0455,0.5531,0.0502,,0
48112052009,0.0011,0.023,,,0.0616,0.0384,0.0495,0.312,0.0655,,0
48112052010,0.0014,0.0426,,,0.0616,0.044,0.0567,0.312,0.1038,,0
48112052011,0.0015,0.0258,,,0.1419,0.0396,0.051,0.7194,0.0856,,0
48112052012,0.0012,0.0184,,,0.0616,0.0363,0.0468,0.312,0.0644,,0
48112052014,0.0014,0.017,,,0.0329,0.038,0.049,0.1662,0.1084,,0
48112052016,0.0016,0.036,,,0.0941,0.0465,0.06,0.4769,0.1404,,0
48112052017,0.0018,0.0648,,,0.0567,0.0465,0.06,0.2869,0.1551,,0
48112052018,0.0007,0.0126,,,0.0214,0.0404,0.052,0.1078,0.0542,,0
48112052019,0.0009,0.0154,,,0.0263,0.0435,0.056,0.1324,0.0611,,0
48112052020,0.0006,0.0084,,,0.0155,0.0843,0.1086,0.0778,0.1139,,0
48112052021,0.0007,0.0075,,,0.0141,0.1401,0.1806,0.0707,0.0441,,0
48112052022,0.0008,0.0065,,,,0.1401,0.1806,0.0624,0.0269,,0
48112052023,0.0008,0.0068,,,0.0205,,,0.1031,0.0229,,0
48112052024,0.0011,0.0072,,,0.0225,,,0.113,0.0244,,0
48112052025,0.001,0.0105,,,0.0394,0.0293,0.0377,0.1988,0.0369,,0
48112052026,0.0011,0.0134,,,0.0645,0.0324,0.0418,0.3262,0.0453,,0
48112052027,0.0015,0.0269,,,0.0489,0.0435,0.056,0.2471,0.154,,0
