DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
47150389001,0.0,,,,,,,,,,0
47150389002,0.0,,,,,,,,,,0
47150389003,0.0,,,,,,,,,,0
47150392001,,,,,,,,,,,0
47150393001,,,,,,,,,,,0
47150394004,,,,,,,,,0.0182,,0
47150394005,,,,,,,,,0.0204,,0
47150394006,,,,,,,,,0.0152,,0
47150394007,,,,,,,,,,,0
47150394008,,,,,,,,,,,0
47150394013,,,,,,,,,,,0
47150394015,,,,,,,,,,,0
47150394016,,,,,,,,,,,0
47150394017,,,,,,,,,,,0
47150394018,,,,,,,,,,,0
47150394019,,,,,,,,,,,0
47150394020,,,,,,,,,,,0
47150394021,,,,,,,,,,,0
47150394022,,,,,,,,,,,0
47150394023,,,,,,,,,,,0
47150394026,0.0001,,,,,,,,,,0
47150394027,0.0,,,,,,,,,,0
47150394029,0.0003,,,,,,,0.0597,0.0264,,0
47150394030,0.0001,,,,,,,,,,0
47150394031,0.0,,,,,,,,,,0
47150394032,0.0001,,,,,0.0276,0.0356,,,,0
47150394033,0.0001,,,,,,,,,,0
47150394034,0.0,,,,,,,,,,0
47150394035,,,,,,,,,,,0
47150394036,,,,,,,,,,,0
47150394037,,,,,,,,,,,0
47150394038,0.0001,,,,,,,,,,0
47150394039,0.0001,,,,,,,,,,0
47150394040,0.0,,,,,,,,,,0
47150394041,0.0001,,,,,,,,,,0
47150394042,0.0,,,,,,,,,,0
47150394044,0.0001,,,,,,,,,,0
47150394045,0.0001,,,,,,,,,,0
47150394047,,,,,,,,,,,0
47150394048,,,,,,,,,,,0
47150394049,0.0001,,,,,,,,,,0
47150394050,,,,,,,,,,,0
47150394051,,,,,,,,,,,0
47150394052,,,,,,,,,,,0
47150394053,,,,,,,,,,,0
47150394054,,,,,,,,,0.0462,,0
47150394055,,,,,,,,,0.0371,,0
47150394056,,,,,,,,,0.0462,,0
47150394057,,,,,,,,,0.0335,,0
