DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
61050123011,0.0017,,0.0417,0.0005,0.0429,,,,,,0
61050134001,0.0,,,,,,,,,,0
61050134002,0.0,,,,,,,,,,0
61050134003,0.0003,,,,,,,,,,0
61050134004,0.0003,,,,,,,,,,0
61050134006,0.0004,,,,,,,,,,0
61050134007,0.0006,,,,,,,,,,0
61050134008,0.0007,,,0.0,,,,,,,0
61050134009,0.0006,,,,,,,,,,0
61050134010,0.0011,,0.0174,0.0,,,,,,,0
61050134011,0.0004,,,,,,,,,,0
61050134012,0.0004,,,,,,,,,,0
61050134013,0.0003,,,,,,,,,,0
61050134014,0.0003,,,,,,,,,,0
61050134015,0.0003,,,,,,,,,,0
61050134016,0.0003,,,,,,,,,,0
61050134017,0.0003,,,,,,,,,,0
61050134018,0.0015,,,0.0,,,,,,,0
61050134019,,,,,,,,,,,0
61050134023,0.0,,,,,,,,,,0
61050134024,0.0,,,,,,,,,,0
61050134025,0.0,,,,,,,,,,0
61050134026,0.0,,,,,,,,,,0
61050135001,0.0018,,0.0054,0.0002,,0.0314,0.0404,,,,0
61050135002,0.0032,,0.0073,0.0001,,0.0416,0.0537,,,,0
61050135003,0.0051,,0.0071,0.0001,,0.0404,0.052,0.0597,,,0
61050135004,0.0022,,0.006,0.0001,,0.035,0.0451,,,,0
61050135005,0.0028,,0.0063,0.0001,,0.0363,0.0468,,,,0
61050135006,0.0077,,0.0184,0.0001,0.0247,0.0353,0.0845,0.0824,,,0
61050135007,0.0054,,0.018,0.0001,0.0241,0.0347,0.0831,0.0805,,,0
61050135008,0.0082,,0.0219,0.0001,0.0474,0.0421,0.0995,0.1046,,,0
61050135009,0.0004,,,,,,,,,,0
61050135011,0.0016,,0.0045,0.0002,,0.0271,0.0349,,,,0
61050135014,0.0011,,,,,,,,,,0
61050135015,0.0004,,,,,,,,,,0
61050135017,0.0018,,0.0056,0.0001,,0.0324,0.0418,,,,0
61050135018,0.0027,,0.0064,0.0001,,0.0366,0.0472,,,,0
61050135019,0.0016,,0.0046,0.0003,,0.0272,0.0351,,,,0
61050136001,0.0045,,0.0124,0.0001,0.0214,0.0316,0.082,0.0714,,,0
61050136002,0.0036,,0.0201,0.0001,0.0228,0.0332,0.099,0.0761,0.011,,0
61050136003,0.0042,,0.0272,0.0001,0.0691,0.0388,0.1338,0.1588,0.0167,,0
61050136004,0.0031,,0.0066,0.0001,,,0.0485,0.0476,,,0
61050136005,0.0038,,0.0077,0.0001,,,0.056,0.0532,0.0111,,0
61050136006,0.0039,,0.0077,0.0001,,,0.056,0.0532,0.0111,,0
61050136007,0.0043,,0.0234,0.0001,0.2838,,0.0481,0.0473,,,0
61050136008,0.0014,,0.1062,0.0001,,,,,,,0
61050136009,0.0028,,0.006,0.0,,,0.0447,,,,0
61050136010,0.0012,,0.0659,0.0001,,,,,,,0
61050136011,0.0017,,0.1062,0.0002,0.0359,,,,,,0
