DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
48020398032,,,,,,,,,,,0
48020398033,,,,,,,,,,,0
48020398035,0.0001,,,,,,,,,,0
48020398038,,,,,,,,,,,0
48020398044,0.0,,,,,,,,,,0
48020398045,0.0,,,,,,,,,,0
48020398047,,,,,,,,,,,0
48020398048,,,,,,,,,,,0
48020398050,,,,,,,,,,,0
48020398060,,,,,,,,,,,0
48020398061,,,,,,,,,,,0
48020398062,0.0002,,,,,,,,,,0
48020398063,0.0001,,,,,,,,,,0
48020398064,0.0002,,,,,,,,,,0
48020398066,,,,,,,,,,,0
48020398074,,,,,,,,,,,0
48020398075,,,,,,,,,,,0
48020398076,,,,,,,,,,,0
48020398077,,,,,,,,,,,0
48020398078,,,,,,,,,,,0
48020398079,0.0,,,,,,,,,,0
48020398080,,,,,,,,,,,0
48020398081,,,,,,,,,,,0
48020398082,,,,,,,,,,,0
48020398083,,,,,,,,,,,0
48020398084,0.0001,,,,,,,,,,0
48020398085,,,,,,,,,,,0
48020398086,,,,,,,,,,,0
48020398087,0.0,,,,,,,,,,0
48020398088,0.0,,,,,,,,,,0
48020398089,,,,,,,,,,,0
48020398090,,,,,,,,,,,0
48020398091,0.0003,,,0.0003,,,,,,,0
48020398092,0.0,,,,,,,,,,0
48020398093,0.0003,,,0.0008,,0.057,0.0354,0.054,,,0
48020398094,0.0001,,,,,,,,,,0
48020398095,0.0,,,,,,,,,,0
48020398096,0.0,,,,,,,,,,0
48020398097,0.0,,,,,,,,,,0
48020398098,0.0,,,,,,,,,,0
48020398099,0.0002,,,,,,,,,,0
48020398100,0.0001,,,,,,,,,,0
48020399002,,,,,,,,,,,0
48020399003,,,,,,,,,,,0
48020399004,,,,,,,,,,,0
48020399005,,,,,,,,,,,0
48020399006,,,,,,,,,,,0
48020399007,,,,,,,,,,,0
48020399008,,,,,,,,,,,0
