DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
24530106001,0.016,0.0256,0.0432,0.0045,0.0089,0.0776,,,0.086,0.0016,0
24530106002,0.0158,0.0365,0.0354,0.0053,0.0097,0.0535,,,0.1168,0.0018,0
24530106003,0.0166,0.0363,0.0392,0.0056,0.0082,0.0514,,0.0493,0.0925,0.0015,1
24530106004,0.0174,0.0386,0.0332,0.0061,0.0082,0.046,,0.0504,0.0888,0.0016,1
24530106005,0.0175,0.079,0.0348,0.0066,0.0088,0.0495,,0.0473,0.0927,0.0021,1
24530106007,0.0176,0.0327,0.0364,0.0055,0.0116,0.055,,,0.1466,0.0024,0
24530106009,0.0157,0.0274,0.0359,0.0042,0.0128,0.0695,,,0.0916,0.0026,0
24530106010,0.0174,0.0247,0.0367,0.0051,0.0133,0.0792,,,0.0942,0.0026,0
24530106011,0.0161,0.0256,0.0393,0.0042,0.011,0.0825,,,0.1082,0.0022,0
24530106012,0.0177,0.0284,0.0393,0.0045,0.0107,0.072,,,0.1117,0.0022,0
24530106013,0.0156,0.0209,0.0459,0.0037,0.0094,0.1071,,,0.1012,0.0017,0
24530106014,0.0156,0.0209,0.0434,0.0037,0.0094,0.1071,,,0.1012,0.0017,0
24530106015,0.016,0.0252,0.0432,0.0045,0.0089,0.0776,,,0.086,0.0016,0
24530106016,0.0166,0.0302,0.0402,0.0045,0.0105,0.0628,,,0.1246,0.002,0
24530106017,0.0176,0.0329,0.0364,0.0056,0.0116,0.055,,,0.1466,0.0024,0
24530107001,0.0149,0.0181,0.0457,0.004,0.012,0.09,,,0.1452,0.0025,0
24530107002,0.0163,0.0227,0.0405,0.0046,0.0114,0.099,,,0.1289,0.0024,0
24530107003,0.016,0.0202,0.0427,0.0043,0.0128,0.0825,,,0.1364,0.0025,0
24530107004,0.015,0.0181,0.0469,0.0036,0.0146,0.0776,,,0.1115,0.003,0
24530107005,0.0132,0.0073,0.0709,0.0029,0.0101,0.088,,,0.0806,0.0024,0
24530107006,0.0144,0.0165,0.0531,0.0033,0.0128,0.0776,,,0.0892,0.003,0
24530107007,0.0139,0.0149,0.0582,0.0031,0.0114,0.0671,,,0.0719,0.0032,0
24530107008,0.0132,0.0073,0.0761,0.0029,0.0099,0.088,,,0.0803,0.0024,0
24530107009,0.0132,0.0074,0.0533,0.0029,0.0101,0.06,,,0.0603,0.003,0
24530107010,0.014,0.014,0.0548,0.0031,0.0116,0.0528,,,0.0522,0.0039,0
24530107011,0.0144,0.0153,0.0659,0.0033,0.0133,0.0582,,,0.06,0.0042,0
24530107012,0.0151,0.0167,0.0578,0.004,0.0154,0.0649,,,0.0724,0.0039,0
24530107013,0.0162,0.0192,0.046,0.0043,0.018,0.0649,,,0.0837,0.004,0
24530107014,0.0176,0.0218,0.0415,0.0047,0.0154,0.0695,,,0.0932,0.0035,0
24530107015,0.0174,0.0247,0.0367,0.0051,0.0133,0.0792,,,0.0959,0.0031,0
24530108001,0.0096,,0.0254,0.0017,,0.0683,,,0.0289,,0
24530108003,0.0131,0.0072,0.0465,0.0028,0.0097,0.0514,,,0.0499,0.0035,0
24530108004,0.0128,0.0067,0.064,0.0027,0.0089,0.0776,,,0.065,0.0023,0
24530108005,0.012,,0.0976,0.0026,0.0082,0.1016,,,0.064,0.0018,0
24530108006,0.012,0.0068,0.05,0.0027,0.009,0.1887,,,0.0943,0.0016,0
24530108008,0.0135,0.0167,0.0418,0.0029,0.0078,0.1801,,,0.0927,0.0012,0
24530108010,0.0098,,0.0301,0.0018,,0.0762,,,0.0336,0.0004,0
24530108014,0.016,0.0355,0.0336,0.0054,0.0075,0.0465,,0.0524,0.0831,0.0015,1
24530108016,0.0168,0.0581,0.0346,0.0061,0.0075,0.0421,,0.0562,0.0831,0.0016,1
24530108017,0.0161,0.0357,0.0335,0.0056,0.0073,0.0412,,0.054,0.0786,0.0014,1
24530108018,0.015,0.0241,0.0252,0.0051,,0.038,,0.0504,0.0585,0.001,0
24530108020,0.0119,0.0071,0.0397,0.0026,0.0071,0.2355,,,0.0962,0.0013,0
24530108021,0.0139,0.0212,0.0403,0.0042,0.0071,0.066,,,0.056,0.0007,0
24530108022,0.0093,,0.0102,0.0013,,,,,0.0209,,0
