DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
13120047015,0.0022,0.0138,,0.0013,,0.0574,,,0.0145,,0
13120047016,0.003,0.0286,,0.0027,0.0394,0.2554,,,0.0645,,0
13120047017,0.0026,,0.0289,0.0026,,,,0.0639,,,0
13120048001,0.0029,0.0193,0.0058,0.0019,0.0434,0.0404,,0.0524,0.0102,,0
13120048002,0.003,0.0213,0.0062,0.002,0.0494,0.0435,,0.0553,0.011,,0
13120048004,0.0042,0.0763,0.0189,0.0026,0.1537,0.0788,,0.0647,0.0199,,0
13120048005,0.0025,0.0165,,0.0015,0.0217,0.0808,,,0.0204,,0
13120048008,0.0025,0.0257,,0.0018,0.0269,0.1003,,,0.0253,,0
13120048011,0.002,,0.0075,0.0009,,0.0324,,,,,0
13120048012,0.0021,,0.0197,0.001,,,,,,,0
13120048016,0.0013,0.0066,,0.0,,0.0652,,,0.0165,,0
13120048017,0.0012,,0.005,,,0.055,,,0.0139,,0
13120048018,0.0024,0.0221,,0.0017,0.025,0.0801,,,0.0202,,0
13120048019,0.0031,0.0234,0.0065,0.002,0.056,0.046,,0.0577,0.0116,,0
13120048020,0.002,,0.0157,0.0009,,,,,,,0
13120048021,0.0015,,,0.0,,,,,,,0
13120048022,0.0024,0.0213,,0.0016,0.0244,0.0614,,,0.0155,,0
13120049001,0.0027,0.0257,0.0047,0.0019,0.0366,0.09,,,0.0228,,0
13120049002,0.0029,0.0695,0.0102,0.0022,0.0472,0.0966,,,0.0244,,0
13120049003,0.0029,0.0504,0.0049,0.0024,0.0425,0.1539,,,0.0389,,0
13120049004,0.0031,0.0422,0.0104,0.0029,0.0511,0.2123,,,0.0537,,0
13120049005,0.003,0.0227,,0.0024,0.0316,0.1943,,,0.0491,,0
13120049006,0.0025,0.02,,0.0017,0.025,0.11,,,0.0278,,0
13120049007,0.0027,0.0209,,0.0018,0.0256,0.1201,,,0.0303,,0
13120049008,0.0028,0.0166,,0.0017,0.0244,0.1042,,,0.0263,,0
13120049009,0.0022,0.0144,,0.0013,0.0219,0.0609,,,0.0154,,0
13120050001,0.0021,,,0.0002,,,,,,,0
13120050014,0.0021,,,0.0007,,0.0286,,,,,0
13120050015,0.0018,,,0.0004,,0.0263,,,,,0
13120050016,0.0017,,,0.0002,,,,,,,0
13120050017,0.0017,,,0.0002,,,,,,,0
13120050018,0.0016,,,0.0001,,,,,,,0
13120050019,0.0016,,,0.0001,,,,,,,0
13120050020,0.0016,,,0.0001,,,,,,,0
13120050021,0.0016,,,0.0001,,,,,,,0
13120050022,0.0,,,,,,,,,,0
13120050024,0.0015,,,0.0001,,,,,,,0
13120050026,0.0031,0.0074,,0.0007,,,,,,,0
13120050027,0.0034,0.0102,,0.0011,,,,,,,0
13120050030,0.0025,,,0.0005,,,,,,,0
13120050031,0.0012,,,,,,,,,,0
13120050032,0.0018,,,0.0002,,,,,,,0
13120050033,0.0015,0.0078,,0.0001,,0.0502,,,0.0127,,0
13120050034,0.002,,,0.0001,,,,,,,0
13120050035,0.0016,,,0.0001,,,,,,,0
13120050036,0.0,,,,,,,,,,0
13120050037,0.0015,,,0.0001,,,,,,,0
13120050038,0.0021,,,0.0007,,0.0284,,,,,0
13120051001,0.0029,0.0068,,0.0006,,,,,,,0
