DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
35280176003,0.0018,,,0.0016,,,,,0.025,,0
35280176004,0.0017,,,0.0,,,,,0.0095,,0
35280176005,0.0014,,,0.0012,,,,,0.0233,,0
35280176006,0.0017,,,0.0014,,,,,0.0132,,0
35280176007,0.0017,,,0.0013,,,,,,,0
35280176008,0.0016,,,0.0016,,,,,0.0594,,0
35280176009,0.0016,,,0.0015,,,,,0.0401,,0
35280177001,0.0032,,,,,0.0808,,0.7194,0.0204,,0
35280177002,0.0028,,,,,0.0695,,0.2869,0.0176,,0
35280177003,0.0036,,,,,0.0671,,0.1883,0.0267,,0
35280177004,0.0026,,,,,0.0528,,0.2238,0.0231,,0
35280177005,0.0029,,,,,0.0489,,0.1934,0.0123,,0
35280177006,0.0027,,,,,0.044,,0.1553,0.0111,,0
35280177008,0.0022,,,,,0.0359,,0.1062,,,0
35280177010,0.0019,,,0.0,,,,0.0501,,,0
35280177011,0.0017,,,0.0,,,,,,,0
35280177012,0.0014,,,0.0,,,,,,,0
35280177013,0.0013,,,0.0,,,,,,,0
35280177014,0.0011,,,0.0,,,,,,,0
35280177015,0.0009,,,,,,,,,,0
35280177016,0.0012,,,,,,,,,,0
35280177017,0.0013,,,,,,,,,,0
35280177018,0.0013,,,,,,,,,,0
35280177019,0.0018,,,,,0.0295,,0.0787,,,0
35280177020,0.0023,,,,,0.038,,0.1168,,,0
35280177021,0.0015,,,0.0,,,,,,,0
35280220001,0.0002,,,,,,,,,,0
35280220002,0.0006,,,,,,,,,,0
35280220004,0.0004,,,,,,,,,,0
35280220006,0.0003,,,,,,,,,,0
35280220009,0.0008,,,,,,,,,,0
35280220011,0.0007,,,,,,,,,,0
35280220013,0.0007,,,,,,,,,,0
35280220018,0.0001,,,,,,,,,,0
35280220019,0.0,,,,,,,,,,0
35280220021,0.0001,,,,,,,,,,0
35280220023,0.0001,,,,,,,,,,0
35280220030,0.0001,,,0.0,,,,,,,0
35280220031,0.0001,,,0.0,,,,,,,0
35280220032,0.0001,,,0.0,,,,,,,0
35280220033,0.0001,,,0.0,,,,,,,0
35280220034,0.0001,,,0.0,,,,,,,0
35280220035,0.0002,,,,,,,,,,0
35280220036,0.0002,,,,,,,,,,0
35280220037,0.0002,,,,,,,,,,0
35280220038,0.0001,,,,,,,,,,0
35280220040,0.0001,,,,,,,,,,0
35280220044,0.0001,,,,,,,,,,0
35280220045,0.0001,,,,,,,,,,0
