DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
48070184075,,,,,,,,,,,0
48070184076,,,,,,,,,,,0
48070184078,,,,,,,,,,,0
48070184079,0.0,,,,,,,,,,0
48070184081,0.0001,,,,,,,,,,0
48070184082,0.0001,,,,,,,,,,0
48070184083,,,,,,,,,,,0
48070184084,,,,,,,,,,,0
48070184085,,,,,,,,,,,0
48070184100,,,,,,,,,,,0
48070184101,,,,,,,,,,,0
48070184102,,,,,,,,,,,0
48070184103,0.0009,,,0.0001,,,,,,,0
48070184104,0.0003,,,,,,,,,,0
48070184105,0.0001,,,,,,,,,,0
48070184106,,,,,,,,,,,0
48070184107,,,,,,,,,,,0
48070184108,,,,,,,,,,,0
48070184109,,,,,,,,,,,0
48070184110,,,,,,,,,,,0
48070184111,0.0002,,,,,,,,,,0
48070184112,0.0002,,,,,,,,,,0
48070184113,0.0003,,,0.0,,,,,,,0
48070184114,0.0001,,,,,,,,,,0
48070184115,,,,,,,,,,,0
48070184116,,,,,,,,,,,0
48070184117,,,,,,,,,,,0
48070184118,0.0,,,,,,,,,,0
48070184119,,,,,,,,,,,0
48070184120,,,,,,,,,,,0
48070184121,,,,,,,,,,,0
48070184122,,,,,,,,,,,0
48070184123,,,,,,,,,,,0
48070184124,,,,,,,,,,,0
48070184125,,,,,,,,,,,0
48070184126,,,,,,,,,,,0
48070184127,0.0,,,,,,,,,,0
48070184128,,,,,,,,,,,0
48070184129,0.0002,,,,,,,,,,0
48070184130,0.0003,,,,,,,,,,0
48070184131,,,,,,,,,,,0
48070184132,0.0002,,,,,,,,,,0
48070184133,,,,,,,,,,,0
48070184134,0.0006,,,,,,,,,,0
48070184135,,,,,,,,,,,0
48070184136,0.0002,,,,,,,,,,0
48070184137,0.0001,,,,,,,,,,0
48070184138,,,,,,,,,,,0
48070184139,,,,,,,,,,,0
