DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
46070152003,0.0448,0.1073,0.0701,0.033,0.2364,0.2697,0.3477,0.3075,0.0688,,0
46070152004,0.0449,0.1078,0.07,0.033,0.2322,0.2696,0.3475,0.3061,0.0633,,0
46070152005,0.0364,0.1134,0.061,0.0321,0.2001,0.2782,0.3586,0.27,0.0487,,0
46070152006,0.0306,0.0912,0.0596,0.0304,0.2121,0.2889,0.3724,0.1742,0.0185,,0
46070152007,0.0336,0.1114,0.0695,0.0306,0.34,0.262,0.3723,0.2212,0.0389,,0
46070152008,0.0371,0.1196,0.0697,0.0307,0.4357,0.2688,0.382,0.1896,0.0213,,0
46070152009,0.0325,0.0869,0.0578,0.0298,0.3006,0.2789,0.3595,0.1662,0.0173,,0
46070152010,0.0371,0.1154,0.0721,0.0311,0.5112,0.2592,0.3701,0.1941,0.0308,,0
46070152011,0.0386,0.1072,0.0693,0.0309,0.3489,0.262,0.3722,0.2214,0.0402,,0
46070152012,0.0437,0.0991,0.075,0.0294,0.3726,0.2242,0.289,0.2199,0.0348,,0
46070153001,0.0401,0.2037,0.0405,0.0435,0.0978,0.1149,0.1481,0.4546,0.0426,,0
46070153002,0.039,0.1719,0.0454,0.0381,0.1048,0.1201,0.1548,0.6976,0.0446,,0
46070153003,0.0416,0.1417,0.0751,0.0341,0.1773,0.1741,0.2244,0.4398,0.0446,,0
46070153004,0.0431,0.141,0.0567,0.033,0.1756,0.1603,0.2066,0.4706,0.051,,0
46070153005,0.0626,0.1344,0.0506,0.0375,0.1631,0.1785,0.2301,0.5362,0.1134,,0
46070153006,0.0364,0.1553,0.0611,0.0344,0.1468,0.168,0.2165,0.3378,0.0533,,0
46070153007,0.0307,0.1128,0.0543,0.0273,0.1265,0.1555,0.2005,0.2732,0.0566,,0
46070154001,0.0306,0.0918,0.06,0.0266,0.1553,0.1709,0.2203,0.2045,0.0671,,0
46070154002,0.0306,0.0918,0.06,0.0266,0.1553,0.1703,0.2196,0.2045,0.0671,,0
46070154003,0.0316,0.0913,0.0737,0.0276,0.219,0.225,0.3271,0.187,0.0425,,0
46070154006,0.0318,0.0836,0.0652,0.0268,0.2254,0.2284,0.3328,0.157,0.0507,,0
46070154007,0.035,0.095,0.0741,0.0286,0.2957,0.2612,0.3752,0.1657,0.0391,,0
46070154008,0.0356,0.097,0.0893,0.0293,0.3122,0.222,0.3261,0.2138,0.0323,,0
46070154009,0.038,0.104,0.0757,0.0293,0.382,0.2572,0.3731,0.1779,0.0387,,0
46070154012,0.0285,0.0884,0.0632,0.0251,0.1346,0.1607,0.2072,0.1788,0.0774,,0
46070154013,0.0289,0.0764,0.0656,0.0247,0.1491,0.1726,0.2606,0.1472,0.0623,,0
46070154014,0.0289,0.0764,0.0656,0.0247,0.1487,0.1726,0.2606,0.1472,0.0623,,0
46070155001,0.0309,0.0657,0.0383,0.0265,0.0466,0.1212,0.1562,0.2322,0.0843,,0
46070155002,0.0309,0.0655,0.0384,0.0264,0.0467,0.1214,0.1564,0.2322,0.0789,,0
46070155003,0.032,0.1038,0.0429,0.03,0.0511,0.133,0.1714,0.3405,0.045,,0
46070155004,0.0265,0.0667,0.0557,0.023,0.0543,0.1406,0.1813,0.1802,0.1396,,0
46070155005,0.0264,0.0667,0.0507,0.023,0.0543,0.1406,0.1813,0.1802,0.1396,,0
46070155006,0.025,0.0633,0.0523,0.0251,0.0538,0.1357,0.1749,0.1473,0.0777,,0
46070156001,0.0247,0.0633,0.0736,0.0266,0.0617,0.1494,0.1926,0.1308,0.0896,,0
46070156002,0.0241,0.0643,0.0692,0.0227,0.0595,0.1497,0.193,0.1442,0.0928,,0
46070156003,0.0254,0.0709,0.0647,0.0231,0.122,0.1535,0.1979,0.1597,0.0977,,0
46070156012,0.0255,0.0672,0.0675,0.0232,0.1274,0.1681,0.2522,0.1333,0.0717,,0
46070156013,0.0266,0.0505,0.0725,0.0245,0.0685,0.1658,0.2137,0.1223,0.0717,,0
46070156015,0.0244,0.046,0.0861,0.0262,0.0511,0.1957,0.2522,0.1125,0.0776,,0
46070156016,0.0237,0.0626,0.1299,0.0227,0.0674,0.1564,0.2015,0.1046,0.0916,,0
46070157001,0.026,0.0362,0.0529,0.022,0.0295,0.0421,0.0542,0.1374,0.0766,,0
46070157002,0.026,0.0448,0.0482,0.021,0.0338,0.0656,0.0845,0.1608,0.0599,,0
46070157003,0.0289,0.0595,0.0399,0.0214,0.0347,0.0921,0.1188,0.1813,0.055,,0
46070157004,0.0253,0.0596,0.0612,0.0269,0.0432,0.1332,0.1717,0.1347,0.0733,,0
46070157005,0.0236,0.0664,0.0633,0.027,0.0792,0.1073,0.1383,0.1229,0.0765,,0
46070157006,0.0286,0.0367,0.0677,0.0203,0.0202,0.0888,0.1145,0.1058,0.1145,,0
46070157007,0.0235,0.0981,0.0866,0.0321,0.0722,0.1253,0.1614,0.1197,0.0853,,0
46070157016,0.0216,0.0171,0.0822,0.0204,0.0315,0.1179,0.191,,0.0719,,0
46070157017,0.0222,0.0197,0.0913,0.0201,0.0295,0.1214,0.193,,0.0694,,0
