DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
24580672011,0.0281,0.0079,0.0797,0.0072,0.0738,0.0267,,,0.0192,0.0201,0
24580673001,0.032,0.0065,0.0595,0.006,0.1592,,,,0.012,0.018,0
24580673002,0.0309,,0.0628,0.0054,0.0887,,,,0.0111,0.0163,0
24580673003,0.0323,,0.0607,0.0059,0.1592,,,,0.0116,0.0188,0
24580673004,0.0294,,0.089,0.0052,0.0483,,,,,0.0137,0
24580673005,0.0329,0.0109,0.0624,0.0048,0.063,,,,0.0137,0.0248,0
24580673006,0.0328,0.01,0.06,0.0047,0.063,,,,0.0128,0.0239,0
24580674001,0.0301,0.0097,0.0617,0.0043,0.0272,,,,0.0244,0.0157,0
24580674002,0.0268,0.0071,0.0803,0.0033,,,,,0.0724,0.007,0
24580674003,0.0289,0.0113,0.0683,0.0043,,,,,0.0356,0.0117,0
24580674004,0.0264,,0.0728,0.0032,,,,,0.0709,0.0053,0
24580675001,0.0258,0.0202,0.0595,0.0038,0.0221,,,,0.0128,0.0128,0
24580675004,0.0275,0.0079,0.0345,0.0035,,,,,0.0105,0.0053,0
24580675005,0.0291,0.0231,0.0576,0.005,,,,,,0.0074,0
24580676001,0.0288,,0.0049,0.0014,,,,,,0.0054,0
24580676002,0.0351,,,0.0042,,0.028,,,,0.0096,0
24580676003,0.0299,,0.0059,0.0026,,0.0291,,,,0.0116,0
24580676004,0.0317,,0.0169,0.0032,,0.055,,,0.0303,0.0305,0
24580676005,0.0314,,,0.0011,,,,,,0.0035,0
24580676007,0.0296,0.0091,0.0507,0.0043,0.1328,0.0332,,,0.0108,0.0159,0
24580676008,0.0243,,0.028,0.0031,,0.0528,,,0.029,0.0196,0
24580676009,0.0279,0.0081,0.0439,0.0042,0.0545,0.0377,,,,0.0127,0
24580676010,0.0309,0.0077,0.0634,0.0047,0.1552,0.0299,,,,0.0205,0
24580676011,0.0319,,0.0103,0.0024,,,,,,0.008,0
24580676012,0.0334,0.0202,0.0112,0.0031,,,,,,0.0131,0
24580677001,0.041,,,0.005,,0.0359,,,,0.0347,0
24580677003,0.0321,,,0.0001,,,,,,0.0034,0
24580677005,0.0325,,0.0063,0.0002,,,,,0.0615,0.0112,0
24580677006,0.0303,0.007,0.0046,0.0026,0.1003,,,,,0.0122,0
24580677007,0.0103,,0.0194,,,,,,,0.0004,0
24580677008,0.0186,,,0.0001,,,,,,,0
24580677011,0.0337,,,0.0001,,,,,,0.0091,0
24580677012,0.0362,,,0.0003,,,,,0.0125,0.0129,0
24580677013,0.0317,,,0.0001,,,,,,0.007,0
24580677014,0.0343,,,0.0035,,,,,,0.0148,0
24580677015,0.0316,,,0.0,,,,,,0.0019,0
24580677016,0.0332,,0.0074,0.0001,,,,,0.0251,0.0016,0
24580677021,0.0316,,0.0114,0.0001,,,,,0.0265,0.0034,0
24580677022,0.0246,,0.0047,,,,,,,,0
24580677023,0.0285,0.0177,0.0046,0.003,0.1012,,,,,0.0042,0
24580678001,0.0218,,0.1183,0.0072,,,,,0.0518,0.017,0
24580678002,0.0271,,0.0785,0.0044,,,,,0.0501,0.0042,0
24580678003,0.0246,,0.1049,0.0062,,,,,0.0527,0.0077,0
24580678004,0.0271,,0.0644,0.0045,,,,,0.0266,0.0079,0
24580678005,0.0277,0.0066,0.0723,0.0047,,,,,0.0294,0.01,0
24580678006,0.0221,,0.1059,0.0047,,,,,0.0568,0.0071,0
24580678007,0.0281,,0.0816,0.0049,,,,,0.0517,0.0054,0
24580678008,0.0241,,0.1121,0.0066,,,,,0.0342,0.0144,0
24580678009,0.0254,,0.1134,0.0045,,,,,0.0746,0.0071,0
