DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
24663166026,0.0548,0.0784,0.0601,0.0388,0.0378,,,,,0.0101,0
24663166027,0.0354,0.0788,0.0296,0.007,0.0405,,,,,0.0235,0
24663167001,0.0414,0.0073,0.0904,0.0155,0.0326,0.0477,0.0411,,0.1667,0.016,0
24663167004,0.0415,0.0151,0.1376,0.0158,0.0329,0.0507,0.0485,,0.1934,0.0167,0
24663167007,0.0398,0.01,0.0956,0.0108,,0.0834,0.0929,,0.1406,0.0122,0
24663167009,0.0387,0.021,0.0873,0.0155,0.0286,0.0798,0.0923,0.047,0.1327,0.0128,1
24663167010,0.0418,0.0141,0.1254,0.0157,0.0311,0.0489,0.0451,,0.1887,0.0156,0
24663167011,0.0394,0.0216,0.0797,0.0158,0.0298,0.076,0.0872,,0.1247,0.0139,0
24663167013,0.0409,0.0249,0.0896,0.0166,0.0388,0.07,0.081,,0.1783,0.0236,0
24663167014,0.042,0.0265,0.0588,0.0192,0.0429,0.0566,0.0351,,0.0609,0.0205,0
24663167015,0.041,0.0469,0.0776,0.0179,0.045,0.0869,0.076,0.0516,0.0519,0.0376,1
24663168001,0.038,0.027,0.0449,0.0149,,0.0316,0.0408,,0.0135,0.0071,0
24663168002,0.0382,0.035,0.0462,0.0154,,0.0319,0.0411,,0.0154,0.0094,0
24663168003,0.0371,0.0365,0.0629,0.0167,,0.0421,0.0542,0.0483,0.0371,0.009,0
24663168004,0.0372,0.0441,0.0606,0.0157,,0.0388,0.05,0.048,0.0278,0.0089,0
24663169004,0.0341,0.0344,0.0635,0.0159,,0.0501,0.0646,,0.0786,0.0107,0
24663170001,0.0376,0.0169,0.0919,0.0158,,0.0882,0.1138,0.0653,0.0329,0.0101,0
24663170002,0.0373,0.0139,0.1333,0.0158,,0.0888,0.1145,0.0679,0.0308,0.0078,0
24663170003,0.0355,,0.1261,0.0156,,0.2337,0.3012,0.0761,0.0893,0.0079,0
24663170004,0.0361,0.0183,0.0866,0.016,,0.066,0.0851,0.0528,0.0472,0.0077,0
24663170005,0.0366,0.0251,0.0746,0.0196,,0.0628,0.081,,0.0409,0.0121,0
24663170006,0.0356,0.0208,0.0816,0.0181,,0.0776,0.1001,0.0486,0.0524,0.0103,0
24663170007,0.0338,0.0246,0.0646,0.0159,,0.0582,0.075,,0.0454,0.0102,0
24663171001,0.0402,0.0685,0.0523,0.0368,,0.038,0.049,,0.0426,0.017,0
24663182003,0.0318,0.0258,0.0227,0.0075,0.0423,0.0271,0.0349,0.0679,0.043,0.0156,1
24663182004,0.0449,0.036,0.0527,0.0131,0.0788,0.0861,0.111,0.6355,0.033,0.0205,1
24663182006,0.0337,0.0072,0.0175,0.0036,,0.0416,0.0537,0.0778,0.0695,0.0202,0
24663182007,0.036,0.0489,0.0403,0.0161,0.1071,0.0664,0.0855,0.1988,0.0108,0.016,1
24663182008,0.029,0.0182,0.0262,0.0048,0.0399,0.0338,0.0436,0.0613,0.0337,0.0091,1
24663182009,0.0309,0.0138,0.0318,0.0027,0.0305,0.0471,0.0607,0.0769,0.0342,0.0076,1
24663183002,0.0314,0.0137,0.0287,0.0038,0.0301,0.0592,0.0763,0.1023,0.0533,0.0079,1
24663183004,0.0324,0.0076,0.0289,0.0049,,0.056,0.0722,0.0964,0.095,0.013,0
24663183006,0.0333,0.01,0.063,0.0043,,0.0329,0.0425,0.0528,0.1645,0.0162,0
24663183007,0.0335,0.0109,0.0625,0.0046,,0.0314,0.0404,0.0508,0.1571,0.0221,0
24663183009,0.0331,0.0097,0.0633,0.0043,,0.0335,0.0432,0.0536,0.1639,0.0146,0
24663269001,0.0371,,0.0849,0.0131,,,,,0.0413,0.0026,0
24663269005,0.0441,0.0135,0.1306,0.0197,,,,,0.0464,0.0221,0
24663269006,0.0382,,0.1342,0.0136,,,,,0.0584,0.0042,0
24663269007,0.0388,0.0133,0.1006,0.0147,,,,,0.0682,0.0105,0
24663269009,0.0426,0.0649,0.0314,0.0188,,,,,0.0103,0.0198,0
24663269010,0.0394,0.102,0.0547,0.0158,0.0359,,,,,0.0417,0
24663269011,0.0227,0.0308,0.0391,0.0017,,,,,0.0233,0.0132,0
