DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
59170421006,0.0307,,0.0521,0.0069,,,,0.0567,0.0313,0.0135,0
59170421009,0.0302,,0.0199,0.0233,,0.0302,,,0.0768,0.004,0
59170421010,0.0308,,0.0238,0.0248,,0.0314,,,0.048,0.0033,0
59170421011,0.0353,0.0157,0.0291,0.0284,,0.0435,,,0.0864,0.0018,0
59170421012,0.0374,0.0213,0.0369,0.0313,,0.0574,,,0.0426,0.0032,0
59170421015,0.0326,,0.0406,0.0231,,,,,0.0388,0.0071,0
59170624007,0.0264,0.0068,0.0056,0.007,,,,,0.0952,0.0012,0
59170624008,0.03,0.007,0.0138,0.0072,,,,,0.0967,0.006,0
59170624009,0.0272,0.0078,0.0063,0.0078,,,,,0.0936,0.003,0
59170624010,0.0029,,,0.0002,,,,,,,0
59170624011,0.026,0.0073,0.0051,0.0045,,,,,0.0115,0.0012,0
59170624012,0.0224,,,0.0011,,,,,0.0638,0.0003,0
59170624013,0.0217,,,0.0009,,,,,0.0911,0.0004,0
59170624014,0.0265,,0.0047,0.0057,,,,,0.056,0.0011,0
59170624015,0.0283,,0.0207,0.0294,,0.0319,,,0.0661,0.0103,0
59170624018,0.0277,0.0207,0.0048,0.0058,,,,,0.0321,0.0027,0
59170624019,0.0276,0.0091,0.006,0.0062,,,,,0.0653,0.0015,0
59170625001,0.0093,,,0.0005,,,,,0.0275,,0
59170626001,0.0356,0.014,0.0333,0.0507,,0.0861,,,0.0571,0.0108,0
59170626002,0.0359,0.0185,0.0353,0.0583,,0.1137,,,0.0585,0.0153,0
59170626003,0.0283,,0.0142,0.0287,,0.0297,,,0.0805,0.0046,0
59170626004,0.0269,,0.0123,0.0264,,0.0267,,,0.0754,0.0032,0
59170626005,0.0301,0.0094,0.0466,0.0449,,0.0582,,,0.0879,0.0099,0
