DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
35300788004,0.0073,,0.0407,0.006,,0.0321,,,0.0815,0.0004,0
35300788005,0.0056,,0.0339,0.0034,,0.0297,,,0.046,0.0002,0
35300788006,0.0056,,0.0335,0.0034,,0.0297,,,0.0453,0.0002,0
35300788007,0.0075,,0.0756,0.0059,,0.0271,,,0.0526,0.0004,0
35300788008,0.006,,0.0356,0.0037,,0.0274,,,0.0439,0.0001,0
35300788009,0.0058,,0.0339,0.0036,,,,,0.0301,0.0001,0
35300788010,0.0052,,0.0298,0.0037,,,,,0.0114,,0
35300788012,0.0062,,0.0227,0.0035,,0.044,,,0.0705,0.0003,0
35300788013,0.0079,,0.0776,0.005,,,,,0.0527,0.0002,0
35300788014,0.0064,,0.043,0.0045,,,,,0.0173,0.0001,0
35300789001,0.008,,0.083,0.0053,,,,,0.0677,0.0002,0
35300789002,0.0057,,0.0375,0.0038,,,,,0.0213,,0
35300789003,0.006,,0.0473,0.0043,,,,,0.025,,0
35300790001,0.0076,,0.0424,0.0065,,0.0329,,,0.081,0.0006,0
35300790003,0.0075,,0.0852,0.0059,,0.0269,,,0.0467,0.0004,0
35300790004,0.0078,,0.0378,0.0073,,0.0306,,,0.0602,0.0003,0
35300790005,0.0072,,0.1227,0.0056,,0.0269,,,0.0284,0.0003,0
35300791001,0.0073,,0.035,0.0047,,0.0465,,,0.0307,0.0006,0
35300791002,0.0073,,0.0577,0.005,,0.071,,,0.0241,0.0005,0
35300791003,0.0084,,0.0906,0.006,,0.0676,,,0.04,0.0008,0
35300791004,0.008,,0.1501,0.0058,,0.0561,,,0.026,0.0006,0
35300791005,0.0092,,0.1364,0.0061,,0.0597,,,0.0176,0.0008,0
35300792003,0.0024,,,0.0,,,,,,,0
35300792004,0.0023,,,0.0,,,,,,,0
35300792005,0.0023,,,0.0,,,,,,,0
35300792006,0.0025,,,0.0,,,,,,,0
35300792007,0.0025,,,0.0,,,,,,,0
35300792009,0.01,,0.0075,0.0016,,,,,,,0
35300792010,0.0103,,0.0083,0.0016,0.0241,,,,,,0
35300792011,0.0072,,0.015,0.0046,,0.1804,,,0.0111,0.0001,0
35300792013,0.0048,,,0.0007,,,,,,,0
35300792014,0.0052,,0.0044,0.0026,,0.1364,,,0.0114,0.0001,0
35300792015,0.0098,,0.0083,0.0016,,,,,,,0
35300792016,0.0077,,0.0093,0.0016,,,,,,,0
35300792017,0.0029,,,0.0,,,,,,,0
35300793001,0.0041,,,0.0004,,,,,,,0
35300793002,0.0023,,,,,,,,,,0
35300793003,0.0031,,,,,,,,,,0
35300793004,0.0026,,,,,,,,,,0
35300793005,0.0016,,,,,,,,,,0
35300793006,0.0018,,,,,,,,,,0
35300793007,0.0014,,,,,,,,,,0
35300793008,0.0005,,,,,,,,,,0
35300793009,0.0005,,,,,,,,,,0
35300793010,0.0017,,,,,,,,,,0
35300793011,0.0018,,,0.0,,,,,,,0
35300793012,0.0016,,,0.0,,,,,,,0
35300793013,0.0033,,,,,,,,,,0
35300795001,0.0039,,,,,,,,,,0
