DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
24663072010,0.0205,0.017,0.0461,0.0031,0.0423,0.0324,,,0.0683,0.0006,0
24663073001,0.0223,0.0222,0.0765,0.0043,0.0368,0.0639,,,0.0888,0.0044,0
24663073005,0.0233,0.0177,0.0756,0.0045,0.0443,0.0353,,,0.0271,0.0058,0
24663073011,0.0233,0.0177,0.0761,0.0045,0.0443,0.0356,,,0.0271,0.0058,0
24663073012,0.0223,0.0149,0.0756,0.0042,0.0333,0.066,,,0.0879,0.0048,0
24663073013,0.0221,0.0146,0.0676,0.0041,0.0333,0.0619,,,0.085,0.0043,0
24663073015,0.0239,0.0158,0.0832,0.0044,0.0341,0.0338,,,0.023,0.0088,0
24663073016,0.0218,0.014,0.0889,0.0036,0.0326,0.0557,,,0.0697,0.0031,0
24663073017,0.0238,0.0716,0.1343,0.0075,0.1713,0.0562,,0.049,0.0341,0.0058,1
24663073018,0.0246,0.0316,0.1167,0.0051,0.0535,0.0653,,0.0558,0.0104,0.0199,1
24663074002,0.0096,,,0.0004,,,,,0.1002,,0
24663074010,0.0203,0.0073,0.0496,0.0029,0.0326,0.0404,,,0.0368,0.0012,0
24663074011,0.0213,0.0159,0.0503,0.0038,0.0394,0.0373,,,0.0335,0.0019,0
24663074012,0.0205,0.0175,0.047,0.0031,0.0436,0.0324,,,0.0716,0.0006,0
24663074022,0.0109,,,0.0006,,,,,0.0108,,0
24663074023,0.0194,0.0173,0.0388,0.0031,0.0429,0.0278,,,0.1354,0.0005,0
24663074025,0.0073,,,0.0008,,,,,,,0
24663074026,0.016,,,0.0014,,,,,0.0132,,0
24663074027,0.0098,,,0.0005,,,,,0.0137,,0
24663074028,0.0086,,,0.0004,,,,,0.0147,,0
24663074029,0.0217,0.017,0.0589,0.0042,0.0423,0.0392,,,0.0363,0.0021,0
24663075001,0.0119,,,0.0014,,,,,0.0261,,0
24663075002,0.0157,,0.0048,0.002,,,,,0.0125,0.001,0
24663075003,0.0149,,0.0047,0.0023,,,,,0.0261,0.001,0
24663075004,0.0143,,,0.0021,,,,,0.0261,0.0004,0
24663075005,0.0135,,,0.0019,,,,,0.0261,,0
24663075006,0.0172,,0.0105,0.0019,,,,,,0.0004,0
24663075007,0.0135,,,0.0016,,,,,0.0257,,0
24663075008,0.0172,0.0068,0.0164,0.0018,,,,,,0.0002,0
24663075009,0.0172,0.0069,0.0167,0.0017,,,,,,,0
24663075010,0.0172,0.0074,0.0106,0.0017,,,,,,,0
24663075011,0.0172,0.0201,0.0113,0.0019,,,,,,,0
24663075012,0.0174,0.02,0.012,0.0016,,,,,,,0
24663076002,0.0101,,,0.0006,,,,,0.0384,,0
24663076005,0.0085,,,0.0006,,,,,0.0286,,0
24663076006,0.0079,,,0.0009,,,,,0.0182,,0
24663076008,0.0086,,,0.0006,,,,,0.0257,,0
24663076013,0.0089,,,0.0007,,,,,0.0363,,0
24663076014,0.0092,,,0.0007,,,,,0.0907,,0
24663076015,0.0092,,,0.0006,,,,,0.0346,,0
24663077002,0.0212,0.014,0.1571,0.0031,0.0295,,,,0.0647,0.013,0
24663077003,0.0219,0.0245,0.1464,0.004,0.0343,0.0278,,,0.0748,0.0179,0
24663077004,0.02,0.0167,0.0937,0.0025,0.0237,0.0297,,,0.0761,0.0156,0
24663077005,0.0183,0.0368,0.0848,0.0022,0.0076,0.0276,,,0.0993,0.0188,0
24663077010,0.0286,0.0326,0.1187,0.006,0.0563,0.0265,,,0.1255,0.0115,0
24663077011,0.0109,,0.0054,0.0005,,,,,,0.0191,0
24663077017,0.025,0.0086,0.0756,0.0035,0.0363,,,,0.117,0.0067,0
24663077020,0.0104,,0.0113,0.0004,,,,,,0.0051,0
24663077021,0.0187,0.0302,0.0871,0.0023,0.007,0.0288,,,0.1039,0.0174,0
