DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
48100283118,0.0001,,,,,,,,,,0
48100283119,0.0,,,,,,,,,,0
48100283120,0.0001,,,,,,,,,,0
48100283121,0.0,,,,,,,,,,0
48100283122,0.0,,,,,,,,,,0
48100283123,0.0,,,,,,,,,,0
48100283124,0.0,,,,,,,,,,0
48100283125,0.0,,,,,,,,,,0
48100283126,,,,,,,,,,,0
48100283127,,,,,,,,,,,0
48100283128,,,,,,,,,,,0
48100283129,0.0001,,,,,,,,,,0
48100283130,0.0001,,,,,,,,,,0
48100283131,,,,,,,,,,,0
48100283132,,,,,,,,,,,0
48100283133,,,,,,,,,,,0
48100283134,,,,,,,,,,,0
48100283135,,,,,,,,,,,0
48100283136,0.0,,,,,,,,,,0
48100283137,0.0,,,,,,,,,,0
48100283138,0.0,,,,,,,,,,0
48100283139,0.0,,,,,,,,,,0
48100283140,0.0,,,,,,,,,,0
48100283141,0.0001,,,,,,,,,,0
48100283142,0.0002,,,,0.0199,,,,,,0
48100283143,0.0,,,,,,,,,,0
48100283144,0.0,,,,,,,,,,0
48100283145,0.0,,,,,,,,,,0
48100283146,,,,,,,,,,,0
48100283147,0.0,,,,,,,,,,0
48100283148,,,,,,,,,,,0
48100283149,,,,,,,,,,,0
48100287001,,,,,,,,,,,0
48100287002,0.0001,,,,,,,,,,0
48100287003,0.0001,,,,,,,,,,0
48100287005,0.0002,,,,,,,,,,0
48100287006,0.0002,,,,,,,,,,0
48100287010,,,,,,,,,,,0
48100287011,0.0,,,,,,,,,,0
48100287013,,,,,,,,,,,0
48100287014,0.0004,,,0.0,,,,,,,0
48100287016,0.0009,,0.0078,0.0001,0.017,0.0299,0.0386,0.1046,,,0
48100287017,0.0001,,,,,,,,,,0
48100287019,0.0002,,,,,,,,,,0
48100287020,0.0002,,,,,,,,,,0
48100287021,,,,,,,,,,,0
48100287022,,,,,,,,,,,0
48100287023,0.0002,,,,,,,,,,0
48100287024,,,,,,,,,,,0
