DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
47110080001,,,,,,,,,,,1
47110080002,0.0705,0.0926,0.0626,0.0603,0.007,0.3389,0.2545,0.0991,0.1712,0.0384,1
47110080003,0.07,0.1064,0.0737,0.0614,,0.2381,0.2956,0.0549,0.1263,0.044,0
47110080004,0.0653,0.1281,0.1286,0.0517,,0.2096,0.65,0.0602,0.0998,0.0521,0
47110080005,0.0606,0.1188,0.0838,0.0543,,0.2131,0.3125,0.0721,0.1217,0.0463,0
47110080006,0.0629,0.0912,0.0718,0.0588,0.007,0.1808,0.3085,0.0641,0.1341,0.0396,1
47110080007,0.0561,0.1176,0.0876,0.0359,,0.2067,0.2946,0.0824,0.0816,0.0546,0
47110081001,0.0714,0.0762,0.043,0.0703,0.0084,0.1281,0.2314,0.0597,0.1484,0.032,1
47110081002,0.0698,0.0717,0.0452,0.0651,0.0097,0.2598,0.2421,0.0536,0.171,0.0385,1
47110081003,0.0655,0.0465,0.0478,0.0615,0.0107,0.2609,0.217,0.0493,0.1441,0.0359,1
47110081004,0.0606,0.0402,0.0466,0.0573,0.0147,0.1951,0.1831,0.0485,0.1281,0.0348,1
47110081005,0.06,0.0252,0.0403,0.0661,0.0186,0.1779,0.1726,,0.1297,0.033,0
47110081006,0.0619,0.0549,0.0405,0.0625,0.0144,0.2031,0.1909,0.049,0.1336,0.035,1
47110081007,0.0606,0.0496,0.052,0.0652,0.0212,0.1927,0.1944,,0.2017,0.0405,0
47110081008,0.0604,0.0317,0.0377,0.0706,0.0318,0.1817,0.1732,,0.1758,0.0379,0
47110082001,0.0658,0.0693,0.0516,0.0607,0.0091,0.2262,0.2194,0.0536,0.153,0.0355,1
47110082002,0.0638,0.0844,0.062,0.0583,0.008,0.2232,0.2442,0.0582,0.1448,0.0368,1
47110082003,0.0604,0.089,0.0509,0.0596,0.0099,0.174,0.2037,0.0582,0.1236,0.037,1
47110082004,0.0593,0.1024,0.0617,0.0556,0.0085,0.1543,0.2435,0.0641,0.1065,0.0409,1
47110082005,0.0618,0.0644,0.0474,0.0623,0.0116,0.2029,0.198,0.0532,0.1293,0.0363,1
47110082006,0.0604,0.072,0.0531,0.0637,0.016,0.2013,0.1986,0.0473,0.1978,0.0425,1
47110082007,0.0574,0.0875,0.0558,0.0605,0.0126,0.1932,0.1934,0.0512,0.1449,0.0451,1
47110083001,0.0582,0.046,0.0422,0.0629,0.0122,0.2215,0.2256,,0.2362,0.0346,0
47110083002,0.0581,0.0766,0.0547,0.0616,0.0099,0.198,0.1972,,0.1638,0.0393,0
47110083003,0.0566,0.1077,0.0572,0.0591,0.0086,0.1867,0.1911,0.0497,0.1539,0.0428,1
47110083004,0.056,0.0967,0.0601,0.0569,0.0378,0.2013,0.2096,0.0545,0.1174,0.0452,1
47110083005,0.0559,0.1151,0.0636,0.0573,0.0077,0.1713,0.214,0.0618,0.1156,0.0509,1
47110083006,0.0563,0.1336,0.0594,0.0595,0.0089,0.1787,0.1906,0.0558,0.134,0.0496,1
47110083009,0.0563,0.0514,0.042,0.0588,0.0093,0.2924,0.3112,,0.171,0.0249,0
47110083010,0.0546,0.0603,0.046,0.0552,0.0376,0.208,0.213,,0.2156,0.0296,0
47110084001,0.0576,0.1101,0.0666,0.0529,0.0074,0.1427,0.2412,0.0721,0.1709,0.0447,1
47110084002,0.0532,0.1085,0.0752,0.0329,,0.1906,0.2311,0.0824,0.0964,0.0523,0
47110084003,0.0547,0.1277,0.0943,0.0499,,0.2509,0.2113,0.096,0.059,0.0502,0
47110084004,0.0569,0.1264,0.0946,0.0367,0.0239,0.211,0.2481,0.096,0.0616,0.0548,1
47110085001,0.0554,0.096,0.0583,0.0535,0.0664,0.2032,0.1422,0.0476,0.1253,0.0333,1
47110085002,0.0561,0.1126,0.0605,0.051,0.0706,0.2219,0.162,0.052,0.0969,0.0384,1
47110085003,0.0523,0.1575,0.0714,0.0433,0.071,0.1944,0.1464,0.0558,0.0782,0.0369,1
47110085004,0.051,0.1007,0.0769,0.0423,0.0689,0.2016,0.1386,0.0613,0.0629,0.0314,1
47110085005,0.052,0.1179,0.0871,0.047,0.0315,0.2177,0.1438,0.0729,0.0809,0.0436,1
47110085006,0.0561,0.1847,0.0777,0.0509,0.0579,0.177,0.1501,0.0653,0.068,0.0537,1
47110085007,0.0581,0.1045,0.0688,0.057,0.0301,0.1719,0.1657,0.0597,0.0905,0.0525,1
47110085008,0.0564,0.119,0.0679,0.0552,,0.1711,0.2082,0.0686,0.1024,0.0584,0
47110085009,0.0541,0.1608,0.0892,0.0503,,0.203,0.1629,0.0787,0.0671,0.059,0
47110085010,0.0517,0.1086,0.1134,0.0471,,0.2587,0.1571,0.0898,0.0603,0.0495,0
47110086001,0.0525,0.1177,0.1044,0.0312,0.0269,0.2199,0.1884,0.1112,0.0584,0.0472,1
47110086002,0.0522,0.0961,0.105,0.0314,0.0219,0.2757,0.1988,0.1112,0.0447,0.0436,1
47110086003,0.0508,0.0928,0.134,0.0299,0.0244,0.3243,0.1588,0.1321,0.0347,0.0398,1
47110086004,0.0492,0.0822,0.1679,0.0276,0.0276,0.3674,0.1251,0.1624,0.0367,0.0359,1
47110086005,0.0443,0.0618,0.2057,0.0151,0.0312,0.3465,0.1296,0.2106,0.0629,0.0312,1
