DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
35240157005,0.0396,0.0164,0.0937,0.0083,,0.1226,,0.113,0.0858,0.0049,0
35240157006,0.0464,0.0171,0.0514,0.0062,,0.0755,,0.1373,0.075,0.0182,0
35240157009,0.0273,,0.0175,0.0009,,0.0329,,,0.0299,0.0006,0
35240157010,0.0368,,0.0234,0.0034,,0.0713,,0.0597,0.0529,0.0016,0
35240158001,0.0376,0.0073,0.0579,0.005,,0.1176,,0.1296,0.0889,0.0047,0
35240158002,0.0379,0.007,0.0546,0.0051,,0.1107,,0.1208,0.0765,0.0042,0
35240158003,0.0377,0.0167,0.0617,0.0054,,0.1895,,0.2471,0.1272,0.0097,0
35240159001,0.0395,0.0167,0.0908,0.0094,,0.125,,0.1655,0.0843,0.0053,0
35240159002,0.0396,0.0157,0.1119,0.0073,,0.1413,,0.1427,0.1027,0.0051,0
35240159003,0.0387,0.0145,0.0835,0.0061,,0.1614,,0.217,0.1328,0.0061,0
35240160001,0.0373,0.0362,0.0524,0.0082,,0.1598,,0.1427,0.1011,0.0058,0
35240160002,0.0378,0.0206,0.0544,0.0072,0.0071,0.2646,,0.3446,0.1254,0.0065,1
35240160003,0.0364,0.0358,0.0403,0.0062,0.015,0.1578,,0.1062,0.1227,0.0065,1
35240160004,0.0405,0.0466,0.0443,0.0064,0.0177,0.186,,0.1427,0.1178,0.0072,1
35240161002,0.0372,0.0336,0.0531,0.0081,,0.1567,,0.1372,0.1066,0.0058,0
35240161003,0.0385,0.0274,0.0426,0.0053,0.0076,0.1534,,0.1372,0.0769,0.0052,1
35240161004,0.0378,0.0229,0.0539,0.0063,0.0091,0.1425,0.0425,0.0761,0.0379,0.0123,1
35240161005,0.0371,0.0407,0.0512,0.0077,,0.1586,,0.1427,0.1078,0.0056,0
35240161006,0.0394,0.0411,0.0504,0.0082,0.0138,0.0993,0.0342,0.0647,0.0132,0.0126,1
35240162001,0.0383,0.0275,0.0277,0.0048,0.0308,0.1113,,0.0707,0.0516,0.0073,1
35240162002,0.0369,0.0378,0.0294,0.0059,0.0168,0.0862,,0.0686,0.027,0.0096,1
35240162003,0.0368,0.0295,0.0288,0.0053,0.0709,0.0901,,0.0714,0.0441,0.0066,1
35240165002,0.038,0.045,0.0179,0.0108,,0.0738,0.0364,0.0501,0.0213,0.0022,0
35240165003,0.0391,0.0207,0.0057,0.0093,,0.0745,,,0.0215,0.0023,0
35240165004,0.0409,0.0094,0.0113,0.0119,,0.0344,0.0356,0.049,0.0149,0.0029,0
35240165005,0.0396,0.0063,0.0098,0.013,,0.0271,,,0.0316,0.0035,0
35240165006,0.0384,0.0376,0.0191,0.0112,,0.0691,0.0418,0.0577,0.0348,0.0037,0
35240165009,0.0407,0.0074,0.0099,0.0134,,0.0299,,,0.032,0.0039,0
35240166001,0.0388,0.0695,0.0243,0.0126,,0.0989,0.0531,0.0737,0.0588,0.0057,0
35240166002,0.0394,0.0458,0.0239,0.0121,,0.0684,0.0481,0.0666,0.0303,0.0058,0
35240166003,0.0379,0.033,0.0226,0.0112,,0.0674,0.0439,0.0607,0.0487,0.0053,0
35240167001,0.0381,0.028,0.0237,0.0115,,0.0671,0.0455,0.0629,0.0592,0.006,0
35240167002,0.0377,0.0215,0.0197,0.0105,,0.0666,0.0377,0.052,0.0345,0.0039,0
35240168001,0.0395,0.014,0.0173,0.0077,,0.0565,,,0.1397,0.0059,0
35240168002,0.0393,,0.0124,0.0076,,0.0396,,,0.0815,0.0029,0
35240169001,0.0419,0.0131,0.0436,0.0089,0.0308,0.0683,,,0.116,0.0077,0
35240170001,0.0479,0.0765,0.028,0.0189,,0.0356,0.0432,0.0597,0.0603,0.0107,0
35240171001,0.0411,0.0663,0.054,0.0101,,0.0561,0.0895,0.125,0.0467,0.0079,0
35240171002,0.0427,0.0821,0.0439,0.0136,,0.0556,0.081,0.113,0.0662,0.0087,0
35240171003,0.0404,0.0805,0.03,0.0117,,0.0335,0.0505,0.07,0.0518,0.009,0
35240172001,0.0394,0.0809,0.032,0.0094,,0.0572,0.0719,0.1001,0.0564,0.0099,0
35240172002,0.0393,0.0967,0.0363,0.0109,,0.0295,0.0911,0.1273,0.0591,0.01,0
35240172003,0.0418,0.0703,0.0317,0.013,,0.0286,0.0554,0.0769,0.0638,0.0099,0
35240173001,0.0407,0.0511,0.026,0.0112,,0.0306,0.0439,0.0607,0.0627,0.0073,0
35240173002,0.0405,0.0602,0.0274,0.0123,,0.0304,0.0439,0.0607,0.0909,0.0093,0
35240174002,0.0439,0.0462,0.0291,0.0158,0.0295,0.0396,0.0361,0.0497,0.0446,0.0097,1
35240174003,0.043,0.0465,0.0316,0.0147,,0.0377,0.0344,0.0473,0.0455,0.0108,0
35240175002,0.0407,0.0241,0.0295,0.0142,,0.0284,0.0351,0.0483,0.0859,0.0096,0
35240175006,0.0406,0.0532,0.0287,0.0133,,0.0293,0.0359,0.0493,0.089,0.0099,0
