DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
35490201013,0.0048,0.0279,0.0174,0.0084,,0.0471,,0.0714,0.0101,,0
35490201014,0.0003,,,,,,,,,,0
35490201016,0.004,0.0067,0.0063,0.0075,,0.0388,,0.0666,0.0104,,0
35490201017,0.0089,0.0603,0.0095,0.0145,,0.0477,,0.0629,,,0
35490201018,0.0046,0.0234,0.0057,0.0103,,0.043,,0.0587,0.0139,,0
35490201019,0.0027,,,0.0011,0.0342,,,,,,0
35490201020,0.0027,0.0093,,0.0067,,,,,,,0
35490201021,0.003,0.0137,0.0091,0.0073,,0.0336,,0.053,,,0
35490201022,0.0022,0.0271,,0.0011,,,,,,,0
35490201023,0.0019,0.0131,,0.0008,,,,,,,0
35490201024,0.0028,,,0.0015,,,,,,,0
35490202001,0.0083,0.0295,0.0293,0.0099,,0.1642,0.0354,0.2758,0.0385,,0
35490202002,0.0067,0.0251,0.0384,0.0094,,0.1288,0.0383,0.4491,0.0626,,0
35490202004,0.0072,0.0437,0.0253,0.0103,,0.1132,,0.1744,0.0244,,0
35490202005,0.0089,0.0929,0.0203,0.0124,,0.1238,,0.1883,0.0263,,0
35490202006,0.0101,0.0562,0.029,0.0125,,0.3964,,0.2471,0.0345,,0
35490202007,0.0084,0.0493,0.0282,0.0113,,0.1238,,0.399,0.0557,,0
35490202008,0.0078,0.0266,0.0282,0.0094,,0.0649,,0.1031,0.0145,,0
35490202009,0.0106,0.0916,0.036,0.0147,,0.1723,,0.1662,0.0233,,0
35490202010,0.0079,0.0464,0.0458,0.0105,,0.0843,,0.1296,0.0182,,0
35490202011,0.0077,0.0235,0.0252,0.009,,0.06,,0.096,0.0135,,0
35490202012,0.0084,0.0321,0.0303,0.0101,,0.1631,0.0339,0.7194,0.1002,,0
35490202013,0.0103,0.0491,0.028,0.0108,,0.2582,,0.3418,0.0477,,0
35490203001,0.0045,,0.0106,0.0068,,0.0621,0.0389,0.0553,0.0176,,0
35490203004,0.0044,,0.0107,0.007,,0.0625,0.0369,0.0582,0.0156,,0
35490203007,0.0049,0.0179,0.0149,0.0085,,0.0557,,0.0947,0.0133,,0
35490203008,0.0049,0.0182,0.015,0.0086,,0.0565,,0.096,0.0135,,0
35490203011,0.0057,0.0207,0.0338,0.0089,,0.1073,0.0361,0.2656,0.0371,,0
35490203012,0.0059,0.0232,0.0179,0.0093,,0.0707,,0.1187,0.0167,,0
35490203013,0.0039,,0.0057,0.007,,0.0353,,0.0607,0.0111,,0
35490203014,0.007,0.0311,0.0233,0.0101,,0.1071,,0.3262,0.0455,,0
35490203015,0.0041,0.0069,0.0064,0.0072,,0.0396,,0.0679,0.0104,,0
35490204001,0.0035,,0.0391,0.002,,0.157,0.0622,0.0562,,,0
35490204002,0.0046,,0.043,0.0034,,0.17,0.0773,0.0844,0.0119,,0
35490204003,0.0036,,0.0279,0.0021,,0.1658,0.1276,0.0582,,,0
35490204004,0.0038,,0.0273,0.0025,,0.1351,0.0895,0.0572,0.0116,,0
35490204005,0.0041,,0.0303,0.0033,,0.1227,0.0719,0.0745,0.0218,,0
35490204006,0.0042,,0.0103,0.0028,,0.0604,0.0386,0.0528,0.0173,,0
35490204007,0.005,0.0152,0.05,0.0087,,0.1264,0.051,0.1427,0.02,,0
35490204008,0.004,,0.0169,0.003,,0.0931,0.0495,0.0486,0.0229,,0
35490205003,0.0038,,0.0175,0.0031,,0.1952,0.2123,,,,0
35490205005,0.004,,0.0288,0.0033,,0.2011,0.1702,0.0597,,,0
35490205011,0.0037,,0.0103,0.0071,,0.0604,0.0383,0.0528,0.0229,,0
35490205013,0.0033,,0.0044,0.0021,,0.0276,0.0356,,0.0229,,0
35490205014,0.0035,,0.0125,0.0022,,0.1954,0.2123,0.0466,,,0
35490205015,0.0036,,,0.0068,,0.0271,0.0349,,0.0229,,0
35490205016,0.0035,,0.0103,0.0031,,0.0605,0.0404,0.0501,0.0229,,0
