DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
24280063010,0.0003,,0.0021,,,,,,,,0
24280064001,0.0001,,,,,,,,,,0
24280064003,0.0002,,,,,,,,,,0
24280064004,0.0003,,,,,,,,,,0
24280064008,0.0004,,,0.0,,,,,,,0
24280064009,0.0003,,,0.0,,,,,,,0
24280064010,0.0002,,,0.0,,,,,,,0
24280064011,0.0002,,,0.0,,,,,,,0
24280064012,0.0004,,,,,,,,,,0
24280064013,0.0005,,,,,,,,,,0
24280064017,0.0008,,0.0063,0.0007,,,,,,,0
24280064018,0.0015,,0.0611,0.0008,,0.139,,0.0497,,,0
24280064019,0.0006,,,,,,,,,,0
24280064021,0.0004,,,0.0,,,,,,,0
24280066001,0.0014,,0.0113,0.0013,0.0675,,,,,,0
24280066002,0.0027,0.0088,0.0267,0.0019,0.2749,,,,,,0
24280066003,0.0014,0.0089,0.0099,0.0019,0.0389,,,,,,0
24280066005,0.0009,,,0.0005,,,,,,,0
24280066006,0.0005,,0.0038,,,,,,,,0
24280066007,0.001,,0.0169,0.0007,,,,,,,0
24280066009,0.0015,,0.0258,0.0008,,,,,0.025,,0
24280066010,0.001,,0.0105,0.0007,,,,,,,0
24280066011,0.001,,0.023,0.0006,,,,,0.0105,,0
