DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
48010261011,,,,,,,,,,,0
48010261012,,,,,,,,,,,0
48010261013,,,,,,,,,,,0
48010261014,,,,,,,,,,,0
48010261015,0.0003,,,,,,,,,,0
48010261020,0.0001,,,,,,,,,,0
48010261022,0.0002,,,,,,,,,,0
48010261023,0.0058,,,,,,,,0.0477,,0
48010261026,0.0061,,,,,,,,0.0313,,0
48010261027,0.0001,,,,,,,,,,0
48010261029,0.0002,,,,,,,,,,0
48010261033,0.0,,,,,,,,,,0
48010261035,0.0,,,,,,,,,,0
48010261042,0.0017,,,,,,,,,,0
48010261045,,,,,,,,,,,0
48010261046,,,,,,,,,,,0
48010261051,0.0001,,,,,,,,,,0
48010261053,,,,,,,,,,,0
48010261056,,,,,,,,,,,0
48010261057,,,,,,,,,,,0
48010261059,0.0057,,,,,,,,0.0634,,0
48010261060,0.0057,,,,,,,,0.0289,,0
48010261061,,,,,,,,,,,0
48010261062,0.0,,,,,,,,,,0
48010261063,0.0036,,,,,,,,,,0
48010261064,0.0,,,,,,,,,,0
48010261065,0.0,,,,,,,,,,0
48010261066,0.0,,,,,,,,,,0
48010261067,0.0077,,,,,,,,,,0
48010261068,,,,,,,,,,,0
48010261069,0.0,,,,,,,,,,0
48010261070,0.006,,,,,,,,0.0401,,0
