DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
12090664001,0.0001,,,0.0,,,,,,,0
12090664003,0.0001,,,0.0,,,,,0.0276,,0
12090664004,0.0001,,,,,,,,0.0093,,0
12090665001,0.0003,,,,,,,,,,0
12090665003,0.0002,,,,,,,,,,0
12090665004,0.0002,,,,,,,,0.0244,,0
12090665005,0.0002,,,,,,,,,,0
12090665006,0.0002,,,,0.008,,,,0.0114,,0
12090665007,0.0003,,,,0.008,,,,0.0223,,0
12090665008,0.0002,,,,0.008,,,,0.0114,,0
12090665009,0.0002,,,,,,,,,,0
12090665010,0.0002,,,,,,,,,,0
12090666004,0.0001,,,0.0,,,,,0.0074,,0
12090666005,0.0001,,,,,,,,0.0069,,0
12090666006,0.0001,,,,,,,,,,0
12090667002,0.0001,,,,,,,,,,0
12090667004,0.0001,,,0.0002,,,,,,,0
12090667007,0.0002,,,0.0001,,,,,,,0
12090667008,0.0001,,,0.0001,,,,,,,0
12090667009,0.0002,,,0.0004,,,,,,,0
12090667010,0.0002,,,0.0004,,,,,,,0
12090667012,0.0001,,,0.0001,,,,,,,0
12090667013,0.0002,,,0.0005,,,,,,,0
12090667014,0.0002,,,0.0005,,,,,,,0
12090667015,0.0001,,,0.0,,,,,,,0
12090667016,0.0002,,,0.0001,,,,,,,0
12090668002,0.0003,,,,,,,,0.0149,,0
12090668003,0.0003,,,,,,,,,,0
12090668005,0.0001,0.002,,,,0.0133,,,0.0034,,0
12090671001,0.0011,0.01,,0.0008,,,,,,,0
12090671002,0.0007,,,0.0003,0.0225,,,,0.0079,,0
12090671004,0.0007,,,0.0001,,,,,,,0
12090671005,0.0005,,0.0043,0.0,,,,,0.0065,,0
12090671006,0.0005,,,0.0,,,,,,,0
12090672001,0.0008,,,0.0003,,,,,,,0
12090672003,0.0004,,,0.0002,,,,,,,0
12090672004,0.0006,,,0.0001,,,,,,,0
12090672005,0.0004,,,0.0004,,,,,,,0
12090672006,0.0006,,,0.0001,,,,,,,0
12090672007,0.0005,,,,,,,,,,0
12090672008,0.0008,,,0.0,,,,,,,0
12090672009,0.0009,,,0.0002,,,,,,,0
12090673001,0.0008,,,0.0003,,,,,0.0808,,0
12090673004,0.0008,,,0.0006,,,,,0.0998,,0
12090673005,0.0009,,,0.0007,,,,,0.0966,,0
12090673006,0.0008,,,0.0005,,,,,0.0867,,0
12090673007,0.0005,,,0.0004,,,,,,,0
12090673008,0.0006,,,0.0006,,,,,,,0
12090673009,0.0005,,,0.0003,,,,,,,0
