DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
24640014009,0.0315,0.0449,0.0839,0.0148,0.0311,,0.2417,0.3397,,0.0072,0
24640015001,0.0296,0.0401,0.1837,0.0125,0.1542,,0.0432,0.0597,0.0848,0.0086,0
24640015003,0.0315,0.0524,0.1992,0.0149,0.1819,,0.052,0.0721,0.0871,0.0122,0
24640015004,0.0274,0.0459,0.2786,0.0108,0.1254,0.0267,0.0439,0.0607,0.0919,0.0131,1
24640015005,0.0329,0.0494,0.1199,0.0156,0.0725,,0.2128,0.2989,0.0106,0.0113,0
24640015006,0.032,0.0457,0.1135,0.0149,0.0706,,0.1892,0.2656,0.0104,0.0103,0
24640018001,0.0248,0.0133,0.2381,0.0105,0.0479,0.0404,,,0.0715,0.0048,0
24640018002,0.026,,0.1633,0.0099,,0.0416,,,0.1227,0.003,0
24640018003,0.0237,,0.1864,0.01,0.0298,0.0412,,,0.0583,0.0038,0
24640018004,0.027,,0.1822,0.0112,,0.046,,,0.1375,0.0044,0
24640019001,0.0224,,0.1643,0.0086,0.0286,0.0284,,,0.0335,0.0027,0
24640019002,0.0226,,0.1664,0.0087,0.0289,0.0288,,,0.0339,0.0029,0
24640020002,0.0288,0.0411,0.2416,0.011,0.1237,,0.0377,0.052,0.0757,0.0061,0
24640020003,0.0296,0.0066,0.1683,0.0111,0.0507,0.0363,,,0.0482,0.0021,0
24640020004,0.0309,0.0615,0.2013,0.0161,0.1278,,0.0614,0.0854,0.0585,0.0212,0
24640020005,0.0312,0.0575,0.2118,0.0162,0.1505,,0.0573,0.0796,0.0772,0.0177,0
24640020006,0.0263,0.0276,0.1378,0.0096,0.1043,,,,0.0582,0.0034,0
24640021001,0.0297,,0.1982,0.0104,,0.2488,,,0.0334,0.0022,0
24640021002,0.0345,,0.1538,0.0106,,0.0591,,,0.0216,0.0052,0
24640021003,0.0332,,0.1694,0.0112,,0.0649,,,0.0243,0.0063,0
24640021004,0.0308,,0.2199,0.0108,,0.2488,,,0.034,0.0036,0
24640022001,0.0292,,0.2472,0.0103,,0.1651,,,0.0379,0.0032,0
24640022002,0.0282,,0.2284,0.0106,,0.0495,,,0.07,0.0037,0
24640022003,0.0284,,0.1768,0.0099,,0.1238,,,0.0361,0.0028,0
24640022004,0.0304,,0.2492,0.0106,,0.099,,,0.0346,0.0026,0
24640023006,0.0262,,0.2426,0.0073,,0.0683,,,0.0357,0.0017,0
24640023007,0.0297,,0.1313,0.0091,,0.0762,,,0.0135,0.0031,0
24640023008,0.0278,,0.2163,0.008,,0.0565,,,0.0325,0.0013,0
24640023009,0.0313,0.0146,0.2042,0.0097,0.0292,0.0733,,,0.0132,0.0043,0
24640023018,0.0122,,0.0057,0.0001,,,,,,0.002,0
24640023019,0.0099,,,,,,,,,0.0002,0
24640023020,0.0236,0.0285,0.0064,0.0011,0.0752,,,,,0.0046,0
24640023021,0.0409,0.0505,0.0305,0.0099,0.0727,0.0293,,,,0.0123,0
24640023022,0.0349,0.0338,0.0124,0.0086,0.0752,,,,,0.0069,0
24640023023,0.0217,,,0.0006,,,,,,,0
24640023024,0.0264,0.0131,0.0071,0.0011,,,,,0.0102,0.0021,0
24640023025,0.0276,0.0306,0.1479,0.0104,0.0394,,0.06,0.0834,0.0339,0.0162,0
24640023026,0.0288,,0.1928,0.0109,,0.086,,,0.0418,0.0047,0
24640023027,0.0285,0.0421,0.1623,0.0106,0.0627,,0.0537,0.0745,0.0637,0.0155,0
24640023028,0.0285,0.0261,0.0071,0.0006,,,,,0.0102,0.001,0
24640024001,0.023,0.0302,0.0876,0.0115,,,0.0421,0.0582,0.0154,0.003,0
24640024002,0.0292,0.0478,0.1488,0.0097,0.0378,,0.0537,0.0745,0.0316,0.0062,0
24640025001,0.0195,,0.0407,0.0031,,0.0667,,,0.0284,0.0033,0
24640025002,0.02,,0.0824,0.0031,,0.0293,,,0.0389,0.0039,0
24640025003,0.0207,,0.0758,0.0033,,0.0311,,,0.0462,0.005,0
24640025004,0.0246,,0.0777,0.0062,,0.0425,,,0.0592,0.0138,0
24640025005,0.0228,,0.0654,0.0046,,0.0392,,,0.1141,0.0074,0
24640025006,0.0247,,0.0663,0.007,,0.0435,0.0375,0.0516,0.0487,0.0079,0
24640026001,0.0187,,0.1419,0.0028,,0.0263,,,0.0338,0.0024,0
