DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
35250704007,0.0616,0.0715,0.0335,0.0169,0.3028,0.1539,0.1063,0.0473,0.065,0.0412,1
35250704008,0.0611,0.0473,0.0366,0.0181,0.2131,0.1763,0.1309,0.048,0.0772,0.047,1
35250704009,0.0608,0.0499,0.0357,0.0194,0.1771,0.1639,0.111,,0.0802,0.0489,0
35250704010,0.0463,0.0083,0.014,0.0022,0.0228,0.1197,,0.0922,0.0885,0.0105,1
35250705001,0.0617,0.0301,0.047,0.0318,0.1209,0.3395,0.0928,0.0572,0.0724,0.0449,1
35250705002,0.0594,0.0202,0.0428,0.0164,0.1313,0.2522,0.1086,0.0536,0.0743,0.0415,1
35250705003,0.0592,0.0269,0.0402,0.0158,0.1569,0.2162,0.1309,0.0508,0.0739,0.0453,1
35250705004,0.0599,0.0381,0.0383,0.0172,0.204,0.1914,0.1596,0.0483,0.0799,0.0481,1
35250705005,0.0639,0.0279,0.0541,0.0381,0.107,0.5275,0.0895,0.0528,0.1211,0.0413,1
35250705006,0.0604,0.0231,0.0329,0.0329,0.1232,0.2021,0.289,,0.1164,0.0341,0
35250705007,0.0593,0.0134,0.0364,0.0285,0.0926,0.1875,0.4177,,0.1034,0.0293,0
35250706001,0.0595,0.0369,0.0354,0.0185,0.1293,0.1556,0.1344,,0.0794,0.0421,0
35250706002,0.0586,0.0403,0.0301,0.0189,0.0897,0.1491,0.1063,,0.0734,0.0385,0
35250706003,0.0587,0.0399,0.0307,0.0173,0.0603,0.1475,0.0895,,0.0743,0.0391,0
35250706004,0.0609,0.0209,0.0363,0.0205,0.0947,0.163,0.1892,,0.0848,0.0327,0
35250706005,0.0598,0.0323,0.0366,0.0198,0.0654,0.1875,0.1596,,0.0915,0.0296,0
35250707001,0.0578,0.0334,0.0424,0.0184,0.0593,0.1923,0.111,,0.0914,0.0303,0
35250707002,0.0599,0.0308,0.0392,0.0201,0.0605,0.1819,0.1502,,0.0907,0.0313,0
35250707003,0.0613,0.0154,0.0474,0.0212,0.0583,0.2269,0.1344,,0.0871,0.0352,0
35250708002,0.0598,0.0423,0.0264,0.0167,0.138,0.1345,0.0895,,0.053,0.0331,0
35250708004,0.0588,0.047,0.0217,0.0163,0.0812,0.135,0.0646,,0.0628,0.0237,0
35250708005,0.0608,0.0533,0.0304,0.0172,0.0928,0.1499,0.0719,,0.0792,0.0467,0
35250708007,0.0574,0.0557,0.0385,0.0153,0.0647,0.3048,0.0646,,0.1195,0.0369,0
35250708008,0.0597,0.039,0.0476,0.0173,0.0286,0.4969,0.063,,0.1242,0.0325,0
35250708011,0.0561,0.0366,0.0203,0.0153,0.0457,0.1246,0.0586,,0.0388,0.0245,0
35250708012,0.0591,0.0487,0.047,0.0156,0.0604,0.3255,0.0837,,0.1412,0.0323,0
35250709001,0.063,0.0155,0.0469,0.0324,0.0651,0.2239,0.1418,,0.091,0.0456,0
35250709002,0.0608,0.0079,0.0462,0.0213,0.0556,0.1943,0.116,,0.0905,0.0424,0
35250709003,0.0582,,0.0647,0.0193,0.0208,0.2078,0.0622,,0.0872,0.0317,0
35250709004,0.0595,0.0135,0.0492,0.0212,0.0561,0.2284,0.088,,0.1105,0.0426,0
35250710001,0.0587,0.0214,0.0798,0.018,0.0172,0.2724,0.0719,0.048,0.1219,0.0376,1
35250710002,0.0592,0.0229,0.0682,0.0176,0.0159,0.3134,0.0614,0.0508,0.1201,0.0393,1
35250710003,0.0599,0.0237,0.0694,0.0174,0.015,0.347,0.0586,0.0524,0.1175,0.0358,1
35250710004,0.0602,0.0333,0.0659,0.017,,0.2973,0.0531,0.0558,0.0921,0.0364,0
35250710005,0.0602,0.0367,0.0743,0.0169,,0.2749,0.049,0.0597,0.0875,0.0385,0
35250711001,0.0577,0.0133,0.0785,0.0161,0.0189,0.2618,0.05,0.052,0.0997,0.0379,1
35250711002,0.0596,0.0212,0.082,0.0167,0.0168,0.2811,0.0459,0.0558,0.1043,0.0365,1
35250711003,0.0592,0.0229,0.0774,0.0166,0.0154,0.2836,0.0428,0.0597,0.1085,0.0377,1
35250712001,0.0607,0.0403,0.0725,0.0166,0.0308,0.2847,0.0451,0.0653,0.0994,0.0375,1
35250712002,0.0621,0.0412,0.0679,0.017,0.0337,0.2781,0.0421,0.0707,0.1042,0.0415,1
35250712003,0.0595,0.0248,0.077,0.0078,,0.2563,0.0398,0.0647,0.0961,0.0357,0
35250712004,0.0603,0.0258,0.0822,0.008,,0.2561,0.0372,0.0707,0.0976,0.0382,0
35250713001,0.059,,0.0767,0.0184,0.0189,0.2945,0.0443,0.0524,0.1016,0.0459,0
35250713002,0.0602,,0.0834,0.0181,0.0239,0.3181,0.0411,0.0558,0.1038,0.055,0
35250713003,0.0612,0.0065,0.0921,0.0188,0.0232,0.3156,0.0386,0.0597,0.097,0.0506,1
35250713004,0.0601,,0.1214,0.019,0.0159,0.5136,,0.0624,0.0716,0.0476,0
35250714001,0.0596,,0.1201,0.0197,0.0221,0.2571,0.0567,0.0476,0.0988,0.0402,0
35250714002,0.0597,,0.1201,0.0198,0.0225,0.2555,0.056,0.048,0.1001,0.0402,0
35250714003,0.0589,0.0063,0.097,0.0201,0.0244,0.2801,0.0526,0.0501,0.116,0.0534,1
