DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
12120111001,0.004,,0.0187,0.0002,,,,,,,0
12120111002,0.0035,,0.0122,,,,,,,,0
12120111003,0.0041,,0.0122,0.0002,,0.0618,0.0711,0.0466,0.0133,,0
12120111007,0.005,,,0.0004,0.0126,0.1751,0.2941,0.125,,,0
12120111008,0.0071,,,0.0006,0.008,0.1024,0.2017,0.3668,,,0
12120111009,0.0096,,,0.0008,0.007,0.0885,0.1496,0.7194,,,0
12120111010,0.0074,,,0.0008,,0.0726,0.1157,0.359,,,0
12120111011,0.0071,,,0.001,,0.0684,0.1078,0.2758,,,0
12120111012,0.0068,,,0.0009,,0.069,0.1089,0.2869,,,0
12120111013,0.0067,,,0.0013,,0.059,0.0899,0.1588,,,0
12120111014,0.007,,,0.0017,,0.0713,0.1038,0.1624,,,0
12120111015,0.0063,,,0.0015,,0.0776,0.1143,0.1427,,,0
12120111016,0.006,,,0.0009,,0.0865,0.1296,0.1988,,,0
12120111017,0.0076,,,0.0007,0.0082,0.1052,0.1628,0.4157,,,0
12120111018,0.0079,,,0.0015,,0.0295,0.0803,0.1148,,,0
12120111021,0.0045,,0.0079,0.0002,0.0084,0.0813,0.09,0.0587,0.0127,,0
12120111022,0.0041,,,0.0002,0.0072,0.0796,0.1092,0.0647,,,0
12120112001,0.0035,,0.0059,,0.0095,0.0909,0.0954,,0.0203,,0
12120112004,0.0043,,0.0069,0.0002,0.0095,0.0909,0.0987,0.0493,0.0133,,0
12120112005,0.0042,,0.0064,0.0002,0.0107,0.1004,0.107,0.0524,0.0149,,0
12120112006,0.0041,,0.006,0.0002,0.012,0.1107,0.1116,0.0493,0.0158,,0
12120112007,0.0042,,0.0056,0.0002,0.0138,0.1254,0.1216,0.0486,0.0164,,0
12120112008,0.0042,,0.0056,0.0002,0.0138,0.1254,0.1216,0.0486,0.0169,,0
12120112009,0.0034,,0.0061,,0.0099,0.0911,0.0885,,0.0215,,0
12120112010,0.0043,,0.0052,0.0002,0.012,0.1117,0.1181,0.0562,0.0114,,0
12120112011,0.0043,,0.0054,0.0002,0.011,0.1091,0.1254,0.0587,0.0127,,0
12120112012,0.0043,,0.0058,0.0002,0.0112,0.1112,0.1286,0.0597,0.0121,,0
12120112013,0.0046,,0.006,0.0002,0.0131,0.1276,0.145,0.0787,,,0
12120112014,0.0046,,0.0059,0.0002,0.0133,0.1298,0.1471,0.0778,,,0
12120112015,0.0047,,0.0051,0.0004,0.0154,0.1654,0.2157,0.0934,,,0
12120112016,0.0048,,,0.0004,0.0244,0.2568,0.3105,0.0898,,,0
12120112017,0.0039,,0.0086,0.0002,0.0071,0.0702,0.0794,0.0493,0.0175,,0
12120113001,0.0047,,,0.0003,0.0283,0.3001,0.333,0.0814,,,0
12120113002,0.0048,,,0.0004,0.0196,0.4396,0.6291,0.0934,,,0
12120113003,0.0047,,,0.0003,0.0262,0.345,0.4777,0.0876,,,0
12120113004,0.0048,,,0.0004,0.0202,0.26,0.3994,0.0973,,,0
12120113005,0.0047,,,0.0004,0.0131,0.1866,0.3163,0.1001,,,0
12120113006,0.0048,,,0.0004,0.0181,0.2998,0.7123,0.1031,,,0
12120113007,0.005,,,0.0004,0.0144,0.213,0.6562,0.1208,,,0
12120113008,0.0047,,,0.0004,0.0172,0.4931,0.6813,0.0876,,,0
12120113009,0.0048,,,0.0004,0.0161,0.2486,0.3747,0.1001,,,0
12120113010,0.0049,,,0.0005,0.0128,0.1821,0.3181,0.1187,,,0
12120113011,0.0047,,,0.0005,0.0122,0.1699,0.2256,0.0987,,,0
12120113012,0.0045,,,0.0005,0.0105,0.1417,0.1901,0.0898,,,0
12120113013,0.0047,,,0.0004,0.0294,0.3231,0.326,0.0834,,,0
12120113014,0.0055,,,0.0007,0.0094,0.1249,0.1993,0.1624,,,0
12120113015,0.0052,,,0.0004,0.0104,0.1391,0.2288,0.1624,,,0
12120114001,0.004,,0.0048,0.0003,0.0207,0.1686,0.1296,0.0524,0.0172,,0
12120114003,0.0044,,,0.0003,0.0272,0.2208,0.1571,0.0602,0.0131,,0
