DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
35181078003,0.0263,0.0143,0.0101,0.0062,,0.1014,,,0.1072,0.0034,0
35181078004,0.0271,0.0136,,0.0066,,0.0754,,,0.0968,0.004,0
35181078005,0.0241,0.0076,0.0099,0.0048,,0.0628,,,0.0736,0.0026,0
35181078007,0.0273,,,0.006,,0.0669,,,0.0781,0.0026,0
35181078008,0.0277,0.0086,,0.0067,,0.0741,,,0.0779,0.0027,0
35181078009,0.0276,0.017,0.0223,0.0066,,0.1316,,,0.0856,0.006,0
35181078012,0.0272,,,0.0059,,0.0665,,,0.0786,0.0025,0
35181078014,0.0276,0.0119,0.014,0.0074,,0.1333,,,0.0797,0.0071,0
35181078015,0.03,0.0151,0.0106,0.0076,,0.0878,,,0.0707,0.0045,0
35181078016,0.0299,0.0165,0.0099,0.0078,,0.0901,,,0.0808,0.0041,0
35181078017,0.0282,0.0093,,0.007,,0.0778,,,0.0876,0.0033,0
35181078018,0.0273,0.0085,,0.0067,,0.0731,,,0.1371,0.0025,0
35181078019,0.0266,0.0079,,0.0063,,0.0692,,,0.0724,0.0022,0
35181078021,0.0262,0.0143,0.01,0.0062,,0.1014,,,0.1071,0.0034,0
35181078022,0.0264,0.0284,0.0166,0.0058,,0.1246,,,0.153,0.0077,0
35181078023,0.0277,0.0167,0.022,0.0066,,0.1287,,,0.0855,0.0065,0
35181078024,0.0284,0.0109,0.0048,0.0073,,0.0813,,,0.0631,0.0032,0
35181078025,0.0281,0.0172,0.0125,0.0068,,0.1112,,,0.0925,0.0064,0
35181078026,0.0287,0.0151,0.0045,0.0072,,0.0839,,,0.0711,0.0031,0
35181078027,0.0297,0.0144,0.0097,0.0072,,0.082,,,0.0583,0.0028,0
35181078028,0.0298,0.0143,0.0099,0.0074,,0.0821,,,0.0568,0.0031,0
35181079001,0.0192,,0.0201,0.0021,,0.0495,,,0.0964,0.001,0
35181079003,0.0216,,0.0204,0.0028,,0.0649,,,0.0826,0.0018,0
35181079004,0.0208,,0.0231,0.0027,,0.0574,,,0.114,0.0012,0
35181079006,0.019,,0.0831,0.0021,,0.0435,,,0.098,0.0021,0
35181079007,0.0198,,0.0218,0.0023,,0.0514,,,0.1022,0.001,0
35181079008,0.0202,0.0066,0.0563,0.0024,,0.0789,,,0.14,0.0028,0
35181079009,0.0214,,0.0225,0.0027,,0.072,,,0.1034,0.0031,0
35181079010,0.0208,,0.0233,0.0027,,0.0582,,,0.1039,0.0011,0
35181079011,0.0206,,0.0183,0.0027,,0.0574,,,0.063,0.0011,0
35181079012,0.0187,,0.0268,0.0018,,0.0425,,,0.1096,0.0009,0
35181079013,0.0204,,0.0294,0.0026,,0.0801,,,0.1243,0.0025,0
35181079014,0.0216,0.0102,0.0299,0.0027,,0.1137,,,0.2409,0.0065,0
35181079015,0.0208,,0.023,0.0023,,0.0609,,,0.1038,0.0012,0
35181080001,0.0241,0.0103,0.0768,0.0006,0.0112,,,,0.0421,0.0022,0
35181080002,0.0277,0.0146,0.0322,0.0037,0.0083,,,,0.0462,0.0022,0
35181080003,0.0266,0.0146,0.0346,0.0037,0.0083,,,,0.0464,0.0022,0
35181080004,0.031,0.0174,0.0411,0.0044,0.0154,0.0324,,,0.1022,0.0059,0
35181080005,0.028,0.0066,0.0314,0.0039,0.0161,0.0282,,,0.1078,0.0066,0
35181080006,0.0277,0.01,0.0512,0.0039,0.0295,0.0288,,,0.1197,0.0067,0
35181080007,0.025,0.0143,0.033,0.0042,0.007,,,,0.038,0.001,0
35181080008,0.0318,0.0109,0.0363,0.0046,0.0177,0.0373,,,0.125,0.0095,0
35181080009,0.0245,0.0134,0.0508,0.0009,0.0141,,,,0.0638,0.0029,0
35181080010,0.0237,0.0096,0.0751,0.0005,0.0102,,,,0.0391,0.0022,0
35181080011,0.0259,0.0103,0.0423,0.0035,0.0191,,,,0.0767,0.0042,0
35181080012,0.0274,0.0089,0.058,0.0037,0.0365,,,,0.0949,0.0052,0
35181080013,0.0268,0.0078,0.0428,0.0036,0.0244,,,,0.0794,0.0045,0
35181080014,0.0319,0.0176,0.0415,0.0045,0.0157,0.0359,,,0.1125,0.0077,0
35181080015,0.0291,0.0572,0.0961,0.0043,0.0108,,,,0.0739,0.0039,0
