DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
11030142008,0.0075,0.0236,0.0069,0.0025,,,,0.0844,0.0508,,0
11030142010,0.0098,0.0643,0.0078,0.0029,,0.0288,,0.1372,0.0328,,0
11030142011,0.0085,0.0367,0.0211,0.0034,,0.0314,,0.17,0.0355,,0
11030142012,0.0098,0.0749,0.0198,0.0032,,0.0319,,0.1834,0.0437,,0
11030142013,0.0084,0.0367,0.027,0.0039,,0.0373,0.0372,0.1662,0.0533,,0
11030142014,0.0091,0.0511,0.0246,0.0031,,0.0377,,0.3418,0.0567,,0
11030142015,0.0086,0.0287,0.0064,0.0026,,,,0.0922,0.0401,,0
11030142016,0.0091,0.0317,0.0061,0.0023,,,,0.096,0.0238,,0
11030143001,0.0042,,0.0083,0.0012,,,0.1187,,0.0435,,0
11030143002,0.0042,,0.0064,0.0009,,,0.1042,,0.0943,,0
11030143003,0.0039,,0.0067,0.0007,,,0.116,,0.0323,,0
11030143004,0.004,,0.0054,0.0007,,,0.0762,,0.0557,,0
11030143005,0.0041,,,0.0008,,,0.0356,,0.0104,,0
11030143006,0.0038,,,0.0007,,,,,,,0
11030143009,0.0053,,0.0158,0.0015,,,,0.0553,0.0114,,0
11030143010,0.005,,0.0233,0.0017,,0.0286,,0.0512,0.0103,,0
11030143011,0.0054,,0.0248,0.0019,,0.0321,,0.0641,0.0189,,0
11030143012,0.0056,,0.0167,0.0016,,0.0282,,0.0753,0.0284,,0
11030143013,0.0056,,0.0168,0.0016,,0.0284,,0.0753,0.0284,,0
11030143014,0.0058,,,0.0016,,,,0.0714,,,0
11030143015,0.004,,,0.0006,,,,,,,0
11030143016,0.005,,,0.0008,,,,0.0497,,,0
