DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
35204798005,0.0808,0.0908,0.0649,0.0104,0.0471,0.104,,,0.0179,0.0226,0
35204799002,0.0349,0.0476,0.0397,0.0003,0.026,0.066,,,0.0167,0.0044,0
35204799003,0.0147,0.0545,0.0399,,0.0544,0.0671,,,0.017,0.0044,0
35204799004,0.0756,0.052,0.0526,0.0077,0.0381,0.1064,,,0.0269,0.006,0
35204800001,0.125,0.013,0.0698,0.0451,0.0409,0.1836,0.0785,,0.1095,0.0265,0
35204800002,0.1204,,0.063,0.073,0.0586,0.1351,,,0.0485,0.0285,0
35204800004,0.1095,0.0146,0.0472,0.056,0.0161,0.1771,,,0.0683,0.0197,0
35204800005,0.0612,0.0154,0.0266,0.0007,0.0094,0.0324,,,0.0343,0.0294,0
35204801001,0.1212,0.0073,0.0921,0.0862,0.0297,0.1084,,,0.0321,0.0331,0
35204801003,0.0674,0.007,0.069,0.0019,0.0306,0.1114,,,0.0314,0.0273,0
35204801004,0.0025,0.0298,0.0282,0.0,0.009,0.0324,,,0.09,0.0276,0
35204802001,0.1314,0.077,0.0703,0.0804,0.0523,0.1041,,0.0493,0.043,0.0473,1
35204802002,0.1221,0.0465,0.0659,0.084,0.0339,0.0984,,0.047,0.0429,0.0392,1
35204802003,0.1258,0.0557,0.0483,0.0721,0.0466,0.0495,,,0.0286,0.0357,0
35204802004,0.0049,0.0257,0.0367,0.0,,0.0408,,,0.023,0.0192,0
35204803001,0.1204,0.0078,0.0895,0.0811,0.0212,0.1052,,,0.0334,0.0266,0
35204805001,0.1265,0.014,0.0509,0.161,0.0741,0.0947,,0.0516,0.0353,0.0141,1
35204806001,0.0927,0.1169,0.0515,0.0632,0.1216,0.2412,0.0359,0.0898,0.0376,0.0637,1
35204806002,0.0915,0.1425,0.0558,0.0651,0.1417,0.25,0.0364,0.1062,0.0386,0.0771,1
35204806003,0.0889,0.1198,0.0518,0.057,0.1153,0.2228,,0.1046,0.0236,0.0622,1
35204806004,0.0944,0.1268,0.0582,0.0685,0.1453,0.2534,0.0366,0.1168,0.0493,0.0885,1
35204806005,0.0853,0.0598,0.0357,0.051,0.0797,0.1504,,0.0854,0.0112,0.0427,1
35204807001,0.0841,0.0701,0.0374,0.049,0.0821,0.1461,,0.096,0.0104,0.049,1
35204807002,0.0821,0.0497,0.0295,0.0451,0.0669,0.1367,,0.0876,,0.0377,1
35204808001,0.0865,0.0301,0.0351,0.0442,0.0426,0.2399,0.0339,0.07,0.0137,0.0372,1
35204808002,0.086,0.0137,0.0238,0.046,0.1357,0.128,,0.0607,,0.0216,1
35204809001,0.0401,0.0155,0.1328,0.0123,,0.2379,0.0709,0.0854,0.0507,0.0186,0
35204809002,0.0415,0.0153,0.2191,0.0124,,0.284,0.0851,0.0844,0.0583,0.0284,0
35204809003,0.041,0.0153,0.1666,0.0123,,0.2551,0.0719,0.0844,0.0536,0.0208,0
35204809004,0.0416,0.0155,0.221,0.0125,,0.2875,0.0851,0.0854,0.0591,0.0261,0
35204810001,0.0348,,0.1405,0.0068,,0.3605,0.0654,0.0666,0.067,0.0323,0
35204810002,0.0378,0.0187,0.2097,0.0122,,0.3049,0.1245,0.1031,0.0609,0.035,0
35204810003,0.0395,0.0198,0.2259,0.0142,,0.3181,0.138,0.1095,0.0742,0.0428,0
35204810004,0.0371,,0.1551,0.0115,,0.3904,0.0689,0.0607,0.0737,0.0265,0
35204811001,0.1011,0.0526,0.0255,0.0137,0.0363,0.1867,0.1276,0.0934,0.1417,0.0566,1
35204811002,0.0929,0.0361,0.0213,0.0115,0.0308,0.1388,0.0851,0.0787,0.1481,0.0379,1
35204812001,0.0984,0.0351,0.0183,0.0119,0.0472,0.123,0.0719,0.0558,0.0912,0.0285,1
35204812002,0.1079,0.0502,0.0214,0.0163,0.0556,0.1375,0.0709,0.0787,0.0904,0.0586,1
35204813001,0.1044,0.123,0.073,0.0626,0.0788,0.1508,,0.1988,0.233,0.0351,1
35204813002,0.1078,0.1261,0.1173,0.0594,0.0472,0.1521,,0.1187,0.1768,0.0256,1
35204813003,0.0649,0.0797,0.0664,0.0042,0.0394,0.1089,,0.0987,0.1332,0.022,1
35204814001,0.1022,0.1494,0.0551,0.0615,0.0675,0.1309,,0.1702,0.1681,0.019,1
35204814004,0.102,0.106,0.0506,0.0364,0.048,0.1217,,0.1208,0.1194,0.0127,1
35204815001,0.0999,0.1976,0.0453,0.0604,0.0556,0.0961,,0.1399,0.1288,0.0172,1
35204816001,0.1015,0.1965,0.045,0.0622,0.0525,0.0954,,0.1321,0.126,0.0142,1
35204816003,0.0311,0.0751,0.0312,,0.0346,0.0565,,0.0865,0.0688,0.0064,0
35204816004,0.0933,0.0767,0.0315,0.0522,0.035,0.057,,0.0876,0.0698,0.0065,1
35204817001,0.1031,0.1413,0.0541,0.0576,0.0443,0.0737,,0.1112,0.1455,0.015,1
35204817002,0.1112,0.1569,0.0626,0.0656,0.1013,0.1781,,0.256,0.2564,0.033,1
