DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
24780119006,0.0023,,0.0735,0.0015,,,,,,0.0002,0
24780119007,0.0017,,0.0114,0.0009,,,,,0.0164,,0
24780119008,0.0033,0.031,0.0158,0.0017,0.0262,0.1614,0.0395,0.0647,0.044,0.0015,1
24780119009,0.0034,0.0332,0.0104,0.0017,0.0248,0.1639,0.0386,0.0693,0.0447,0.0015,1
24780119011,0.0023,,0.0827,0.0015,,,,,,,0
24780119012,0.0022,,0.0287,0.0009,,,,,,0.0032,0
24780119013,0.0021,,0.0194,0.001,,,,,,,0
24780119014,0.0024,0.0067,0.0269,0.0012,,0.0556,,,0.0106,0.0003,0
24780119015,0.0027,0.023,0.0121,0.0014,0.0186,0.1121,,0.0501,0.0438,0.001,1
24780120001,0.0035,0.0402,0.029,0.0024,0.0267,0.1322,0.0788,0.047,0.0389,0.0024,1
24780120002,0.0042,0.0743,0.0187,0.0036,0.0357,0.1732,0.0447,0.0524,0.0603,0.0037,1
24780120003,0.0036,0.0369,0.0183,0.0025,0.0301,0.1636,0.0418,0.054,0.1183,0.0018,1
24780120005,0.0039,0.0435,0.0096,0.0017,0.045,0.1852,0.0689,0.07,0.0403,0.0026,1
24780120006,0.0036,0.0233,0.0182,0.0017,0.0356,0.0962,0.1272,0.0497,0.0116,0.0011,1
24780120007,0.0037,0.0235,0.0182,0.002,0.0363,0.0998,0.1272,0.0508,0.012,0.0012,1
24780120009,0.0035,0.0228,0.0182,0.0015,0.0343,0.0901,0.1272,0.048,0.011,0.001,1
24780120010,0.0028,0.0103,0.0259,0.0015,0.0147,0.0769,0.0567,,0.0275,0.0009,0
24780120011,0.0029,0.0068,0.0212,0.0016,,0.0588,0.0795,,0.0264,0.0014,0
24780120012,0.0028,0.0077,0.019,0.0015,,0.0641,0.0729,,0.0265,0.001,0
24780121002,0.0029,,0.0263,0.0015,0.0308,,0.051,,0.01,0.0015,0
24780121003,0.0026,,0.0196,0.0013,,,0.0795,,0.0156,0.0006,0
24780121005,0.0031,0.025,0.0289,0.0018,0.0205,0.1046,0.0794,,0.0324,0.0013,0
24780121006,0.0032,0.0284,0.0292,0.0019,0.0221,0.112,0.0789,,0.036,0.0013,0
24780121007,0.003,,0.0812,0.0015,0.0383,,0.0436,,0.0106,0.0018,0
24780121009,0.0023,,0.0176,0.0012,,,0.0795,,0.0156,0.0003,0
24780121010,0.0035,,0.0129,0.0013,0.1373,,,,0.0233,0.0023,0
24780122001,0.0025,,0.0082,0.0005,,,,,0.0182,0.0003,0
24780122002,0.0023,,0.0151,0.0004,,,,,0.02,0.0003,0
24780122003,0.0022,,0.0748,0.0003,,,,,0.0216,0.0003,0
24780122004,0.0025,,0.0284,0.0004,,,,,0.0358,0.0003,0
24780122005,0.0029,,0.0157,0.0007,0.0329,,,,0.048,0.0007,0
24780122006,0.0041,,0.0075,0.0007,0.0405,,,,0.0135,0.0014,0
24780122008,0.0019,,,0.0004,,,,,,,0
24780122010,0.0018,0.0073,,0.0003,,0.0616,,0.0686,,0.0004,0
24780122011,0.0041,0.0334,0.0047,0.001,0.0662,0.088,0.0356,0.1273,0.0291,0.0031,1
24780122013,0.0011,,0.0027,,,,,,,,0
24780122014,0.0011,,0.0027,,,,,,,,0
24780122015,0.0017,,,0.0003,0.035,,,,,0.0005,0
24780122016,0.0016,,,0.0003,,,,,,0.0002,0
24780123001,0.003,,0.0812,0.0015,0.0383,,0.0436,,0.0106,0.0018,0
24780123003,0.0034,,0.0357,0.002,0.0883,,0.0418,,0.0143,0.0033,0
24780123004,0.0035,,0.0074,0.0012,0.0713,,,,0.0553,0.0011,0
24780123005,0.0035,,0.0131,0.0012,0.0791,,,,0.0106,0.0019,0
24780123006,0.0034,,0.0165,0.0013,0.0898,,,,0.0116,0.0019,0
24780123009,0.0035,,0.0096,0.0025,0.1268,,,,0.0143,0.0025,0
24780123010,0.0037,,0.0124,0.0011,0.1702,,,,0.0225,0.0026,0
24780123011,0.0035,,0.0167,0.0009,0.0465,,,,0.0345,0.002,0
24780123012,0.0034,,0.0245,0.0024,0.0883,,0.0425,,0.0143,0.0022,0
24780123013,0.0034,,0.0314,0.0023,0.0756,,0.0468,,0.0125,0.0021,0
