DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close
47060259005,0.0744,0.0342,0.0072,0.032,0.0076,0.0329,,,0.0244,0.0142,0
47060259006,0.0631,,0.0092,0.0236,,,,,,0.0043,0
47060259007,0.0638,,0.012,0.023,,,,,,0.0046,0
47060259008,0.0622,0.0134,0.0261,0.0218,0.0467,0.028,,0.0501,,0.0043,1
47060259009,0.0651,0.02,0.0606,0.0218,0.0467,0.0581,,0.0497,,0.0055,1
47060259010,0.0633,0.0374,0.1074,0.0242,0.0649,0.089,0.0354,0.0572,,0.0058,1
47060259011,0.0639,0.0394,0.0623,0.0216,0.0641,0.0909,0.0351,0.0562,,0.0066,1
47060259012,0.0617,0.0421,0.0496,0.0209,0.0556,0.0692,,0.052,,0.0064,1
47060259013,0.0593,0.0653,0.0544,0.0221,0.1018,0.0998,0.0369,0.0597,0.0218,0.0064,1
47060259014,0.0616,0.0561,0.0563,0.025,0.1077,0.0957,0.0398,0.0659,0.0105,0.0068,1
47060259015,0.0625,0.0532,0.0671,0.0256,0.1089,0.0682,0.0401,0.0659,,0.0066,1
47060259016,0.0608,0.0736,0.0478,0.026,0.1156,0.103,0.0401,0.0659,0.0233,0.0071,1
47060259017,0.0515,0.0393,0.0456,0.0162,0.0339,0.0699,,,0.0338,0.007,0
47060259018,0.0555,0.04,0.0426,0.0191,0.0539,0.0652,,0.0483,0.0103,0.0046,1
47060259019,0.0512,0.0674,0.0552,0.0151,0.0295,0.0885,,,0.0855,0.0111,0
47060259021,0.0546,0.0881,0.06,0.0156,,0.1028,,0.0473,0.0771,0.0128,0
47060259022,0.0536,0.0298,0.0776,0.0049,,0.0966,,0.0536,0.0607,0.0142,0
47060259023,0.0528,0.0298,0.1035,0.0049,,0.1321,,0.0587,0.0819,0.0126,0
47060259024,0.0504,0.017,0.1141,0.0048,,0.1982,,0.0641,0.0998,0.0114,0
47060259025,0.0482,0.019,0.1644,0.0041,,0.4019,,0.0745,0.1477,0.0107,0
47060259026,0.0461,0.0167,0.1178,0.0038,,0.2546,,0.0796,0.1075,0.0099,0
47060259027,0.0523,0.014,0.1561,0.0049,,0.1154,,0.0693,0.0731,0.0172,0
47060259028,0.055,0.014,0.093,0.0056,,0.0707,,0.0629,0.0629,0.0168,0
47060259029,0.0521,0.01,0.0809,0.0039,,0.0535,,0.0659,0.0673,0.0158,0
47060259030,0.0528,0.0078,0.0581,0.0034,,0.0435,,0.0562,0.0688,0.0092,0
47060259031,0.0569,,0.0228,0.0176,,,,,,0.0047,0
47060259032,0.0544,0.028,0.0461,0.0048,0.0306,0.0767,,,0.0249,0.0066,0
47060259033,0.0626,,0.0336,0.0184,,0.0263,,,,0.006,0
47060259034,0.0627,,0.029,0.0186,,,,,,0.0066,0
47060260001,0.0498,0.0492,0.0646,0.0046,,0.1189,,0.0512,0.0742,0.0099,0
47060260002,0.0484,0.0364,0.0776,0.0048,,0.1201,,0.0553,0.0813,0.0086,0
47060260003,0.0474,0.0228,0.0798,0.0047,,0.1723,,0.0602,0.0918,0.0082,0
47060260004,0.0466,0.0128,0.0898,0.0046,,0.2066,,0.0659,0.0771,0.0079,0
47060260005,0.0451,0.0107,0.0699,0.0038,,0.1502,,0.0659,0.0489,0.0067,0
47060260007,0.0464,0.0251,0.0509,0.0063,,0.1016,,0.0567,0.0528,0.0056,0
47060260008,0.048,0.0351,0.0568,0.0063,,0.099,,0.0524,0.0621,0.0065,0
47060260009,0.05,0.0404,0.055,0.0165,,0.1071,,0.0486,0.0992,0.008,0
47060260010,0.0489,0.051,0.0526,0.0148,0.0143,0.0978,,,0.1389,0.0098,0
47060260013,0.0511,0.0636,0.0524,0.0171,0.0373,0.0856,,,0.0774,0.0126,0
47060260014,0.051,0.0481,0.0472,0.0185,0.0298,0.0846,,,0.0483,0.0057,0
47060260015,0.0468,0.0354,0.0398,0.0179,,0.142,,,0.0298,0.0023,0
47060261001,0.0822,0.0854,0.0225,0.0423,0.0374,0.0483,,0.0512,0.0578,0.0273,1
47060261002,0.0793,0.0871,0.0224,0.0402,0.0464,0.0445,,0.0567,0.0592,0.0223,1
47060261003,0.075,0.1048,0.0288,0.0404,0.0915,0.0754,0.0377,0.0659,0.0873,0.0167,1
47060261004,0.0735,0.1143,0.0405,0.04,0.1369,0.1037,0.0421,0.0761,0.0804,0.0149,1
47060261005,0.0733,0.1355,0.0423,0.0426,0.1592,0.1134,0.0472,0.0887,0.095,0.0153,1
47060261006,0.0727,0.1296,0.0272,0.044,0.1106,0.091,0.0782,0.0787,0.1423,0.0165,1
47060261007,0.0715,0.1904,0.0593,0.0462,0.143,0.1454,0.0909,0.0987,0.0808,0.0147,1
47060261008,0.0673,0.159,0.0541,0.0429,0.1968,0.1397,0.0943,0.1148,0.0701,0.0135,1
